"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
2,-1,1,129,265.046968,1.030397,66.326596,0.584421,1516.8,438.1,3.66,1.32,18/10/2021 09:10:35,-1,121.953,126.806,953,0,0,0.0,0.0
3,-1,1,129,291.534469,0.127957,72.947067,0.523766,2803.2,129.6,2.84,0.16,18/10/2021 09:10:35,-1,503.417,41.938,1171,0,0,0.0,0.0
4,-1,1,129,300.216764,0.108885,75.117181,0.522901,5269.4,342.1,2.84,0.16,18/10/2021 09:10:35,-1,946.325,96.557,1387,0,0,0.0,0.0
5,-1,1,129,339.147474,0.135932,84.847795,0.520635,1224.3,102.2,3.16,0.02,18/10/2021 09:10:35,-1,343.046,43.612,1254,0,0,0.0,0.0
6,-1,1,129,352.353893,0.034865,88.148700,0.518696,177321.3,451.0,3.16,0.02,18/10/2021 09:10:35,-1,49684.260,3989.811,814,0,0,0.0,0.0
7,-1,1,129,370.003057,0.192357,92.560056,0.519649,533.2,59.6,3.16,0.02,18/10/2021 09:10:35,-1,149.401,21.184,485,0,0,0.0,0.0
8,-1,1,129,742.991813,0.301519,185.787476,0.498403,428.6,71.0,4.20,0.73,18/10/2021 09:10:35,-1,95.831,14.610,358,0,0,0.0,0.0
9,-1,1,129,954.039515,0.095744,238.538216,0.479882,1058.4,61.3,3.60,0.22,18/10/2021 09:10:35,-1,276.067,16.289,260,0,0,0.0,0.0
10,-1,1,129,967.500840,0.393766,241.902834,0.488466,210.8,43.6,3.60,0.22,18/10/2021 09:10:35,-1,54.975,11.138,250,0,0,0.0,0.0
11,-1,1,129,1180.756865,0.165489,295.205538,0.467291,526.1,48.8,3.83,0.38,18/10/2021 09:10:35,-1,128.991,12.230,180,0,0,0.0,0.0
12,-1,1,129,1353.057392,0.258263,338.271538,0.459914,296.1,43.6,3.89,0.61,18/10/2021 09:10:35,-1,71.457,10.295,145,0,0,0.0,0.0
13,-1,1,129,1407.157165,0.091464,351.793613,0.452847,1056.8,51.7,4.08,0.20,18/10/2021 09:10:35,-1,243.398,12.742,133,0,0,0.0,0.0
14,-1,1,129,1851.634503,0.445646,462.889391,0.442649,161.5,36.5,4.43,1.08,18/10/2021 09:10:35,-1,34.281,7.410,90,0,0,0.0,0.0
15,-1,1,129,2043.134444,0.152166,510.754227,0.420764,1901.0,71.5,9.88,0.37,18/10/2021 09:10:35,-1,180.695,6.877,77,0,0,0.0,0.0
16,-1,1,129,2332.485628,0.115684,583.076687,0.407090,948.9,45.3,5.33,0.26,18/10/2021 09:10:35,-1,167.298,8.747,65,0,0,0.0,0.0
17,-1,1,129,2436.882347,0.088433,609.170334,0.402354,1380.8,49.7,5.40,0.20,18/10/2021 09:10:35,-1,240.036,9.887,64,0,0,0.0,0.0
18,-1,1,129,2908.164817,0.318966,726.965973,0.393083,319.4,36.9,6.19,0.76,18/10/2021 09:10:35,-1,48.456,5.621,48,0,0,0.0,0.0
21,-1,1,129,3442.461706,0.449210,860.511878,0.388193,179.3,31.0,5.74,1.04,18/10/2021 09:10:35,-1,29.344,5.025,40,0,0,0.0,0.0
22,-1,1,129,3644.916498,0.124525,911.114845,0.369610,986.0,42.7,6.27,0.28,18/10/2021 09:10:35,-1,147.748,7.149,39,0,0,0.0,0.0
23,-1,1,129,3859.330863,0.362497,964.707073,0.376943,326.3,32.2,7.34,0.41,18/10/2021 09:10:35,-1,41.753,3.968,34,0,0,0.0,0.0
24,-1,1,129,3875.721391,0.210955,968.803836,0.369536,625.5,38.8,7.34,0.41,18/10/2021 09:10:35,-1,80.024,5.045,34,0,0,0.0,0.0
25,-1,1,129,4481.715960,0.217805,1120.270361,0.369463,509.0,36.1,6.71,0.49,18/10/2021 09:10:35,-1,71.247,5.426,32,0,0,0.0,0.0
26,-1,1,129,4952.890647,0.508602,1238.039060,0.392661,246.6,34.8,8.15,1.21,18/10/2021 09:10:35,-1,28.420,3.937,31,0,0,0.0,0.0
27,-1,1,129,5511.703570,0.581355,1377.712674,0.412005,142.9,24.0,7.59,1.30,18/10/2021 09:10:35,-1,17.690,2.948,14,0,0,0.0,0.0
28,-1,1,129,5608.603711,0.830724,1401.932573,0.440649,54.4,16.8,5.53,1.36,18/10/2021 09:10:35,-1,9.244,2.768,13,0,0,0.0,0.0
29,-1,1,129,5633.215670,0.755348,1408.084259,0.432835,59.9,17.2,5.53,1.36,18/10/2021 09:10:35,-1,10.186,2.904,13,0,0,0.0,0.0
30,-1,1,129,5844.769495,0.084368,1460.961502,0.397662,10312.5,111.8,7.34,0.11,18/10/2021 09:10:35,-1,1073.444,35.518,8,0,0,0.0,0.0
32,-1,1,129,5984.136779,0.886443,1495.795937,0.459539,33.8,12.9,4.94,2.12,18/10/2021 09:10:35,-1,6.427,2.520,6,0,0,0.0,0.0
33,-1,1,129,6038.895705,0.630517,1509.482766,0.434450,88.1,17.3,6.96,1.44,18/10/2021 09:10:35,-1,11.886,2.480,7,0,0,0.0,0.0
34,-1,1,129,6354.507907,0.420545,1588.369089,0.431916,150.3,19.1,7.00,0.73,18/10/2021 09:10:35,-1,20.178,2.639,7,0,0,0.0,0.0
35,-1,1,129,6373.369717,0.494249,1593.083542,0.437623,115.8,17.2,7.00,0.73,18/10/2021 09:10:35,-1,15.549,2.357,6,0,0,0.0,0.0
37,-1,1,129,6524.568768,0.721807,1630.875291,0.463742,67.9,15.5,6.75,1.66,18/10/2021 09:10:35,-1,9.452,2.337,6,0,0,0.0,0.0
