"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,134,299.812066,0.197301,75.016028,0.524543,615.0,82.3,3.36,0.48,18/10/2021 09:21:24,-1,172.114,21.507,618,0,0,0.0,0.0
2,-1,1,134,328.640672,0.332315,82.221652,0.526832,312.7,70.9,3.25,0.01,18/10/2021 09:21:24,-1,87.537,20.090,427,0,0,0.0,0.0
3,-1,1,134,333.259763,0.422980,83.376180,0.530567,276.6,77.3,3.25,0.01,18/10/2021 09:21:24,-1,77.429,21.822,402,0,0,0.0,0.0
4,-1,1,134,337.410089,0.277034,84.413541,0.524237,582.2,88.9,3.25,0.01,18/10/2021 09:21:24,-1,162.996,25.118,381,0,0,0.0,0.0
5,-1,1,134,340.840725,0.216032,85.271018,0.522208,809.6,93.8,3.25,0.01,18/10/2021 09:21:24,-1,226.677,26.406,364,0,0,0.0,0.0
6,-1,1,134,345.090180,0.238053,86.333157,0.522518,855.7,145.6,3.25,0.01,18/10/2021 09:21:24,-1,239.576,37.060,346,0,0,0.0,0.0
7,-1,1,134,352.329758,0.016027,88.142668,0.518640,171112.1,477.4,3.25,0.01,18/10/2021 09:21:24,-1,47908.000,1029.981,218,0,0,0.0,0.0
8,-1,1,134,953.483714,0.211994,238.399296,0.482240,243.4,27.8,4.05,0.47,18/10/2021 09:21:24,-1,56.431,6.592,36,0,0,0.0,0.0
9,-1,1,134,967.263507,0.610257,241.843513,0.502188,65.8,19.9,4.05,0.47,18/10/2021 09:21:24,-1,15.246,4.511,33,0,0,0.0,0.0
10,-1,1,134,1181.118791,0.568622,295.296000,0.486652,65.1,20.7,3.97,1.32,18/10/2021 09:21:24,-1,15.405,4.781,26,0,0,0.0,0.0
11,-1,1,134,1407.249122,0.315068,351.816598,0.459070,174.8,23.9,5.15,0.72,18/10/2021 09:21:24,-1,31.900,4.502,19,0,0,0.0,0.0
13,-1,1,134,2042.742928,0.435245,510.656368,0.432950,252.1,28.4,9.15,1.01,18/10/2021 09:21:24,-1,25.892,2.882,11,0,0,0.0,0.0
14,-1,1,134,2332.337721,0.389152,583.039718,0.417555,142.3,19.7,6.25,0.90,18/10/2021 09:21:24,-1,21.376,3.199,8,0,0,0.0,0.0
15,-1,1,134,2436.653036,0.242386,609.113018,0.406297,176.8,19.3,4.82,0.54,18/10/2021 09:21:24,-1,34.490,4.227,9,0,0,0.0,0.0
16,-1,1,134,2909.731970,0.637062,727.357678,0.416504,44.2,13.1,4.67,1.48,18/10/2021 09:21:24,-1,8.902,2.753,6,0,0,0.0,0.0
17,-1,1,134,3644.795177,0.368180,911.084522,0.379622,170.4,18.6,7.44,0.81,18/10/2021 09:21:24,-1,21.527,2.655,4,0,0,0.0,0.0
18,-1,1,134,3874.891578,0.529578,968.596427,0.388976,93.8,16.3,6.77,1.24,18/10/2021 09:21:24,-1,13.014,2.470,5,0,0,0.0,0.0
19,-1,1,134,4480.621046,0.614330,1119.996690,0.396372,85.8,15.2,7.63,1.38,18/10/2021 09:21:24,-1,10.564,2.034,3,0,0,0.0,0.0
20,-1,1,134,5509.651685,0.872355,1377.199811,0.442862,35.9,10.0,6.74,1.92,18/10/2021 09:21:24,-1,5.000,1.525,1,0,0,0.0,0.0
22,-1,1,134,5632.643650,0.683520,1407.941284,0.425293,25.6,7.5,4.81,1.42,18/10/2021 09:21:24,-1,5.000,1.445,1,0,0,0.0,0.0
23,-1,1,134,5844.012975,0.101342,1460.772413,0.397881,1399.9,39.0,8.06,0.19,18/10/2021 09:21:24,-1,163.229,5.572,1,0,0,0.0,0.0
24,-1,1,134,6217.274742,0.550779,1554.068072,0.434958,26.8,6.0,5.03,1.09,18/10/2021 09:21:24,-1,5.000,1.128,0,0,0,0.0,0.0
25,-1,1,134,7059.589952,0.532540,1764.602231,0.475116,95.2,12.8,8.67,1.13,18/10/2021 09:21:24,-1,10.323,1.643,0,0,0,0.0,0.0
26,-1,1,134,7391.920947,0.529481,1847.667367,0.493993,28.9,5.9,5.43,1.12,18/10/2021 09:21:24,-1,5.000,1.067,0,0,0,0.0,0.0
