"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,67,275.821658,0.057758,69.019698,0.524069,1855.4,68.6,3.23,0.07,22/09/2021 16:30:28,-1,539.852,19.326,355,0,0,0.0,0.0
2,-1,1,67,283.453901,0.037713,70.927354,0.523430,3183.8,80.0,3.23,0.07,22/09/2021 16:30:28,-1,926.358,24.012,352,0,0,0.0,0.0
3,-1,1,67,291.573926,0.122027,72.956930,0.523675,743.7,55.1,3.23,0.07,22/09/2021 16:30:28,-1,216.380,15.502,348,0,0,0.0,0.0
4,-1,1,67,300.076856,0.071180,75.082212,0.522505,1402.2,63.3,3.23,0.07,22/09/2021 16:30:28,-1,407.984,17.825,345,0,0,0.0,0.0
5,-1,1,67,320.729898,0.094570,80.244377,0.521321,1115.4,67.6,3.43,0.19,22/09/2021 16:30:28,-1,305.647,17.579,343,0,0,0.0,0.0
6,-1,1,67,330.584429,0.346466,82.707488,0.527270,265.7,50.3,3.43,0.19,22/09/2021 16:30:28,-1,72.819,13.232,345,0,0,0.0,0.0
7,-1,1,67,339.380264,0.145984,84.905980,0.520789,672.4,57.8,3.43,0.19,22/09/2021 16:30:28,-1,184.256,15.061,347,0,0,0.0,0.0
8,-1,1,67,348.984970,0.494795,87.306648,0.533388,181.8,49.7,3.43,0.19,22/09/2021 16:30:28,-1,49.807,13.294,349,0,0,0.0,0.0
9,-1,1,67,650.839827,0.421601,162.754364,0.509674,212.9,71.1,2.80,1.01,22/09/2021 16:30:28,-1,71.313,22.232,627,0,0,0.0,0.0
11,-1,1,67,1297.232764,0.499936,324.318339,0.475311,77.6,30.7,2.76,1.21,22/09/2021 16:30:28,-1,26.406,10.256,118,0,0,0.0,0.0
12,-1,1,67,1407.163029,0.517654,351.795079,0.470413,176.9,40.4,5.26,1.26,22/09/2021 16:30:28,-1,31.620,6.613,83,0,0,0.0,0.0
13,-1,1,67,1646.641332,0.009730,411.651963,0.439065,165265.2,409.3,4.36,0.01,22/09/2021 16:30:28,-1,34889.000,242.059,45,0,0,0.0,0.0
14,-1,1,67,2042.196076,0.397209,510.519684,0.430685,315.1,31.8,9.27,0.94,22/09/2021 16:30:28,-1,31.949,3.288,15,0,0,0.0,0.0
15,-1,1,67,2212.064845,0.484119,552.977874,0.428717,40.9,13.0,3.30,1.12,22/09/2021 16:30:28,-1,11.634,4.060,11,0,0,0.0,0.0
16,-1,1,67,2331.730585,0.233537,582.887966,0.410267,215.7,21.7,5.07,0.52,22/09/2021 16:30:28,-1,40.000,4.497,11,0,0,0.0,0.0
17,-1,1,67,2436.577586,0.231507,609.094160,0.405904,228.7,22.0,5.25,0.51,22/09/2021 16:30:28,-1,40.948,4.356,10,0,0,0.0,0.0
18,-1,1,67,2702.846358,0.081599,675.647240,0.392225,1041.4,35.4,5.26,0.17,22/09/2021 16:30:28,-1,185.916,7.654,8,0,0,0.0,0.0
19,-1,1,67,3644.268818,0.367913,910.952960,0.379613,184.5,20.3,7.44,0.86,22/09/2021 16:30:28,-1,23.305,2.897,6,0,0,0.0,0.0
21,-1,1,67,3874.952652,0.583182,968.611692,0.393736,96.0,16.8,7.16,1.30,22/09/2021 16:30:28,-1,12.596,2.344,5,0,0,0.0,0.0
22,-1,1,67,4350.462293,0.373297,1087.463900,0.376461,162.5,18.5,7.08,0.79,22/09/2021 16:30:28,-1,21.553,2.701,4,0,0,0.0,0.0
23,-1,1,67,4462.628835,0.501989,1115.499591,0.386247,84.6,14.7,6.33,0.92,22/09/2021 16:30:28,-1,12.563,2.344,5,0,0,0.0,0.0
24,-1,1,67,4480.518956,0.545240,1119.971173,0.390007,79.9,14.4,6.33,0.92,22/09/2021 16:30:28,-1,11.859,2.193,5,0,0,0.0,0.0
25,-1,1,67,5511.736040,0.665145,1377.720790,0.419850,33.5,9.6,4.94,1.43,22/09/2021 16:30:28,-1,6.380,2.028,2,0,0,0.0,0.0
26,-1,1,67,5843.211941,0.088742,1460.572197,0.397662,1745.9,43.3,7.98,0.17,22/09/2021 16:30:28,-1,205.609,6.377,2,0,0,0.0,0.0
27,-1,1,67,6919.090249,0.512900,1729.484752,0.466094,28.1,6.4,5.27,1.19,22/09/2021 16:30:28,-1,5.000,1.488,0,0,0,0.0,0.0
28,-1,1,67,7058.705055,0.497935,1764.381054,0.472717,107.6,13.7,8.51,1.02,22/09/2021 16:30:28,-1,11.881,1.743,0,0,0,0.0,0.0
