"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,108,128.666148,0.119976,32.238619,0.534940,665.1,57.1,3.02,0.25,07/10/2021 09:54:18,-1,206.890,17.453,321,0,0,0.0,0.0
2,-1,1,108,145.856220,0.194337,36.535226,0.535104,384.1,49.4,3.02,0.25,07/10/2021 09:54:18,-1,119.462,14.657,303,0,0,0.0,0.0
3,-1,1,108,291.458319,0.097302,72.928034,0.523360,977.7,60.7,3.20,0.12,07/10/2021 09:54:18,-1,286.763,17.117,364,0,0,0.0,0.0
4,-1,1,108,300.038233,0.061459,75.072558,0.522430,1707.1,71.1,3.20,0.12,07/10/2021 09:54:18,-1,500.729,20.898,364,0,0,0.0,0.0
5,-1,1,108,339.297511,0.173888,84.885297,0.521329,642.9,67.8,3.64,0.40,07/10/2021 09:54:18,-1,165.841,16.640,384,0,0,0.0,0.0
6,-1,1,108,350.593088,0.510513,87.708592,0.534206,202.5,54.0,3.64,0.40,07/10/2021 09:54:18,-1,52.232,13.353,384,0,0,0.0,0.0
7,-1,1,108,922.250773,0.437019,230.592716,0.493511,167.8,55.4,2.93,1.04,07/10/2021 09:54:18,-1,53.778,16.685,360,0,0,0.0,0.0
8,-1,1,108,953.948369,0.293129,238.515435,0.484859,191.1,48.8,2.53,0.71,07/10/2021 09:54:18,-1,71.052,18.066,332,0,0,0.0,0.0
9,-1,1,108,1396.449058,0.728297,349.117154,0.488094,144.1,49.8,4.39,0.98,07/10/2021 09:54:18,-1,30.848,9.930,233,0,0,0.0,0.0
10,-1,1,108,1406.069725,0.483263,351.521811,0.468182,230.4,57.3,4.39,0.98,07/10/2021 09:54:18,-1,49.328,10.712,236,0,0,0.0,0.0
11,-1,1,108,2332.002255,0.324334,582.955869,0.414094,236.3,32.4,5.27,0.77,07/10/2021 09:54:18,-1,42.122,5.846,44,0,0,0.0,0.0
12,-1,1,108,2436.867953,0.266578,609.166736,0.407234,304.9,33.3,5.42,0.63,07/10/2021 09:54:18,-1,52.819,5.998,43,0,0,0.0,0.0
13,-1,1,108,2646.125483,0.010591,661.470028,0.393730,166517.9,411.0,5.16,0.01,07/10/2021 09:54:18,-1,29267.395,171.547,34,0,0,0.0,0.0
14,-1,1,108,2907.109739,0.644592,726.702260,0.417302,71.5,18.2,5.65,1.52,07/10/2021 09:54:18,-1,11.882,3.062,11,0,0,0.0,0.0
15,-1,1,108,3644.267656,0.294666,910.952669,0.375598,247.7,23.2,6.91,0.64,07/10/2021 09:54:18,-1,33.647,3.470,8,0,0,0.0,0.0
16,-1,1,108,3874.305203,0.376150,968.449864,0.377656,127.7,18.4,5.67,0.84,07/10/2021 09:54:18,-1,21.139,3.323,8,0,0,0.0,0.0
17,-1,1,108,4480.900477,0.375396,1120.066533,0.377278,150.4,19.1,6.39,0.82,07/10/2021 09:54:18,-1,22.118,3.036,7,0,0,0.0,0.0
18,-1,1,108,4904.168936,1.269185,1225.861215,0.487856,31.6,14.6,5.94,2.82,07/10/2021 09:54:18,-1,5.000,2.187,7,0,0,0.0,0.0
19,-1,1,108,5510.731055,0.868009,1377.469597,0.442358,60.2,13.9,8.30,1.95,07/10/2021 09:54:18,-1,6.812,1.613,2,0,0,0.0,0.0
20,-1,1,108,5630.886170,0.890770,1407.502007,0.448565,50.6,13.1,7.52,2.04,07/10/2021 09:54:18,-1,6.327,1.731,3,0,0,0.0,0.0
21,-1,1,108,5843.466124,0.094816,1460.635729,0.397759,2488.0,54.4,7.23,0.17,07/10/2021 09:54:18,-1,284.884,8.697,1,0,0,0.0,0.0
22,-1,1,108,6352.007727,0.778986,1587.744177,0.461859,27.0,8.6,5.07,1.53,07/10/2021 09:54:18,-1,5.000,1.698,1,0,0,0.0,0.0
23,-1,1,108,6482.723908,0.686066,1620.416294,0.458411,33.6,8.7,5.13,0.99,07/10/2021 09:54:18,-1,6.162,1.613,1,0,0,0.0,0.0
24,-1,1,108,6523.023212,0.628854,1630.488984,0.455135,27.3,7.3,5.13,0.99,07/10/2021 09:54:18,-1,5.000,1.473,1,0,0,0.0,0.0
25,-1,1,108,7058.437609,0.398119,1764.314207,0.466754,165.0,16.2,8.93,0.82,07/10/2021 09:54:18,-1,17.361,2.042,1,0,0,0.0,0.0
26,-1,1,108,7392.082075,0.778150,1847.707640,0.514153,33.9,8.8,6.36,1.77,07/10/2021 09:54:18,-1,5.000,1.447,1,0,0,0.0,0.0
