"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,103,291.340401,0.103216,72.898561,0.523438,786.6,49.1,3.39,0.13,04/10/2021 13:59:52,-1,217.798,13.187,199,0,0,0.0,0.0
2,-1,1,103,300.011656,0.067594,75.065915,0.522480,1343.1,58.4,3.39,0.13,04/10/2021 13:59:52,-1,371.870,16.456,205,0,0,0.0,0.0
3,-1,1,103,335.000000,0.679461,83.811147,0.546848,796.5,242.0,3.80,1.03,04/10/2021 13:59:52,-1,59.870,76.052,297,0,0,0.0,0.0
4,-1,1,103,340.219273,0.861815,85.115688,0.562344,2036.0,211.4,3.80,1.03,04/10/2021 13:59:52,-1,153.043,150.571,322,0,0,0.0,0.0
5,-1,1,103,347.744303,1.019767,86.996547,0.578156,660.2,121.9,3.80,1.03,04/10/2021 13:59:52,-1,49.628,51.014,358,0,0,0.0,0.0
6,-1,1,103,487.990768,0.003534,122.050730,0.509451,166892.4,411.4,3.32,0.01,04/10/2021 13:59:52,-1,47222.022,143.477,188,0,0,0.0,0.0
7,-1,1,103,545.535579,0.010720,136.433883,0.505616,19770.8,144.3,3.41,0.02,04/10/2021 13:59:52,-1,5449.000,49.151,39,0,0,0.0,0.0
8,-1,1,103,790.955317,0.452654,197.775810,0.502491,31.6,13.0,2.41,1.03,04/10/2021 13:59:52,-1,12.340,5.407,17,0,0,0.0,0.0
9,-1,1,103,953.797654,0.452190,238.477764,0.492446,76.1,17.7,4.34,1.04,04/10/2021 13:59:52,-1,16.497,3.822,13,0,0,0.0,0.0
10,-1,1,103,1129.626982,0.600227,282.425777,0.491957,20.7,10.1,2.65,1.34,04/10/2021 13:59:52,-1,7.343,3.764,8,0,0,0.0,0.0
11,-1,1,103,1406.452029,0.432239,351.617367,0.465033,76.3,15.2,4.81,1.00,04/10/2021 13:59:52,-1,14.905,3.140,7,0,0,0.0,0.0
12,-1,1,103,2042.437988,0.639441,510.580149,0.448517,86.8,16.4,7.77,1.47,04/10/2021 13:59:52,-1,10.494,2.049,4,0,0,0.0,0.0
13,-1,1,103,2299.274284,0.709680,574.775611,0.444411,17.8,7.8,3.35,1.43,04/10/2021 13:59:52,-1,5.000,2.106,3,0,0,0.0,0.0
14,-1,1,103,2332.475007,0.787278,583.074032,0.451229,43.1,12.0,6.25,1.82,04/10/2021 13:59:52,-1,6.481,1.835,2,0,0,0.0,0.0
15,-1,1,103,2436.658588,0.411356,609.114406,0.414703,92.8,14.0,6.07,0.97,04/10/2021 13:59:52,-1,14.371,2.555,3,0,0,0.0,0.0
16,-1,1,103,2767.668045,0.250584,691.849226,0.394463,91.6,12.6,3.94,0.57,04/10/2021 13:59:52,-1,21.830,3.645,2,0,0,0.0,0.0
17,-1,1,103,3645.395979,0.479881,911.234690,0.387331,65.1,11.5,5.81,1.02,04/10/2021 13:59:52,-1,10.521,2.119,1,0,0,0.0,0.0
18,-1,1,103,3874.825962,0.823211,968.580026,0.419665,30.0,9.3,5.64,1.85,04/10/2021 13:59:52,-1,5.000,1.576,1,0,0,0.0,0.0
20,-1,1,103,4481.066887,0.612480,1120.108127,0.396196,25.6,7.6,4.36,1.34,04/10/2021 13:59:52,-1,5.516,1.947,1,0,0,0.0,0.0
21,-1,1,103,4692.178002,0.537550,1172.874717,0.391267,33.5,8.6,4.45,1.16,04/10/2021 13:59:52,-1,7.066,2.143,1,0,0,0.0,0.0
22,-1,1,103,5330.655115,0.775080,1332.460156,0.426729,33.9,8.6,6.36,1.63,04/10/2021 13:59:52,-1,5.000,1.326,1,0,0,0.0,0.0
23,-1,1,103,5842.977549,0.189264,1460.513611,0.399843,505.4,25.1,8.49,0.36,04/10/2021 13:59:52,-1,55.933,3.382,0,0,0,0.0,0.0
24,-1,1,103,7058.545091,0.659671,1764.341071,0.484922,31.0,7.3,5.83,1.46,04/10/2021 13:59:52,-1,5.000,1.230,0,0,0,0.0,0.0
