"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,123,206.977388,0.431383,51.812279,0.539517,1855.8,211.7,3.58,0.60,07/10/2021 17:40:52,-1,154.342,100.421,766,0,0,0.0,0.0
2,-1,1,123,212.241373,0.423461,53.127996,0.538767,2964.4,203.1,3.58,0.60,07/10/2021 17:40:52,-1,246.539,145.798,839,0,0,0.0,0.0
3,-1,1,123,217.689468,0.511653,54.489731,0.543160,2269.0,210.7,3.58,0.60,07/10/2021 17:40:52,-1,188.700,103.462,915,0,0,0.0,0.0
4,-1,1,123,238.382993,0.031882,59.662016,0.526516,177697.5,634.8,3.05,0.02,07/10/2021 17:40:52,-1,52005.521,4422.459,519,0,0,0.0,0.0
5,-1,1,123,299.536477,0.257340,74.947145,0.526185,66.5,18.3,2.01,0.60,07/10/2021 17:40:52,-1,31.108,8.834,42,0,0,0.0,0.0
6,-1,1,123,364.164716,0.454881,91.100780,0.530153,38.3,18.2,2.07,1.04,07/10/2021 17:40:52,-1,17.408,7.930,44,0,0,0.0,0.0
7,-1,1,123,396.255861,0.301545,99.121865,0.521115,134.8,23.5,3.43,0.39,07/10/2021 17:40:52,-1,36.957,6.189,45,0,0,0.0,0.0
8,-1,1,123,411.637815,0.202243,102.966539,0.517070,204.5,26.1,3.43,0.39,07/10/2021 17:40:52,-1,56.079,7.237,42,0,0,0.0,0.0
9,-1,1,123,954.012388,0.249642,238.531436,0.483332,123.5,19.6,3.41,0.57,07/10/2021 17:40:52,-1,34.032,5.774,21,0,0,0.0,0.0
10,-1,1,123,1407.028871,0.288441,351.761547,0.457987,104.7,16.7,3.87,0.62,07/10/2021 17:40:52,-1,25.373,4.270,10,0,0,0.0,0.0
11,-1,1,123,2043.731402,0.472531,510.903434,0.435341,152.8,20.8,7.97,1.10,07/10/2021 17:40:52,-1,18.009,2.568,6,0,0,0.0,0.0
12,-1,1,123,2332.426727,0.343269,583.061965,0.415029,88.6,14.2,4.62,0.77,07/10/2021 17:40:52,-1,18.007,3.246,5,0,0,0.0,0.0
13,-1,1,123,2436.324182,0.316401,609.030822,0.409478,107.0,14.9,4.93,0.70,07/10/2021 17:40:52,-1,20.395,3.266,4,0,0,0.0,0.0
14,-1,1,123,2907.707322,0.708650,726.851624,0.423724,22.3,9.1,3.66,1.50,07/10/2021 17:40:52,-1,5.726,2.473,3,0,0,0.0,0.0
15,-1,1,123,3644.531126,0.416987,911.018523,0.382766,95.4,14.3,6.07,0.91,07/10/2021 17:40:52,-1,14.769,2.507,3,0,0,0.0,0.0
16,-1,1,123,3873.938942,0.440026,968.358318,0.381947,42.9,9.8,4.11,1.00,07/10/2021 17:40:52,-1,9.819,2.628,2,0,0,0.0,0.0
17,-1,1,123,4480.451528,0.408113,1119.954320,0.379392,50.6,10.3,4.36,0.95,07/10/2021 17:40:52,-1,10.893,2.702,2,0,0,0.0,0.0
18,-1,1,123,5843.246453,0.182700,1460.580823,0.399662,863.6,34.1,7.19,0.31,07/10/2021 17:40:52,-1,97.680,5.575,0,0,0,0.0,0.0
19,-1,1,123,6252.702368,0.443879,1562.923100,0.428803,26.8,5.4,5.04,0.96,07/10/2021 17:40:52,-1,5.000,1.235,0,0,0,0.0,0.0
20,-1,1,123,7058.085233,0.576908,1764.226131,0.478259,49.6,9.6,6.38,1.16,07/10/2021 17:40:52,-1,7.298,1.628,0,0,0,0.0,0.0
