"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,86,253.600264,0.317133,63.465527,0.531349,152.4,54.1,1.97,0.79,04/10/2021 09:55:16,-1,72.725,25.214,532,0,0,0.0,0.0
2,-1,1,86,291.141271,0.137533,72.848789,0.523945,952.6,75.7,3.49,0.16,04/10/2021 09:55:16,-1,256.668,19.194,601,0,0,0.0,0.0
3,-1,1,86,299.891130,0.075971,75.035790,0.522560,1868.8,90.5,3.49,0.16,04/10/2021 09:55:16,-1,503.513,23.454,614,0,0,0.0,0.0
4,-1,1,86,338.750853,0.175991,84.748661,0.521411,862.6,92.6,3.80,0.41,04/10/2021 09:55:16,-1,212.991,20.474,648,0,0,0.0,0.0
5,-1,1,86,348.855017,0.411428,87.274167,0.528954,353.5,77.6,3.80,0.41,04/10/2021 09:55:16,-1,87.294,17.793,661,0,0,0.0,0.0
6,-1,1,86,741.289538,0.397266,185.361998,0.502686,301.8,78.4,3.45,0.95,04/10/2021 09:55:16,-1,82.104,19.519,586,0,0,0.0,0.0
7,-1,1,86,953.658484,0.151778,238.442979,0.480808,928.7,82.7,3.82,0.36,04/10/2021 09:55:16,-1,228.188,19.523,527,0,0,0.0,0.0
8,-1,1,86,1180.415205,0.231348,295.120141,0.469055,531.4,68.4,4.07,0.56,04/10/2021 09:55:16,-1,122.769,15.144,351,0,0,0.0,0.0
9,-1,1,86,1309.736773,0.453525,327.443679,0.471688,139.3,49.8,2.77,1.08,04/10/2021 09:55:16,-1,47.263,16.227,320,0,0,0.0,0.0
10,-1,1,86,1406.770628,0.138759,351.697000,0.453620,1017.4,70.0,4.52,0.33,04/10/2021 09:55:16,-1,211.613,14.378,285,0,0,0.0,0.0
11,-1,1,86,2043.219367,0.044436,510.775453,0.419185,18305.5,160.6,11.25,0.09,04/10/2021 09:55:16,-1,1528.924,15.738,190,0,0,0.0,0.0
12,-1,1,86,2061.870811,1.067652,515.437325,0.496052,56.3,41.2,3.22,2.60,04/10/2021 09:55:16,-1,16.433,11.251,186,0,0,0.0,0.0
14,-1,1,86,2331.816699,0.150874,582.909490,0.407837,779.2,55.5,4.66,0.35,04/10/2021 09:55:16,-1,157.055,11.550,174,0,0,0.0,0.0
15,-1,1,86,2436.552969,0.128137,609.088007,0.403034,1123.5,61.8,5.16,0.30,04/10/2021 09:55:16,-1,204.393,11.572,174,0,0,0.0,0.0
16,-1,1,86,2908.750005,0.552794,727.112239,0.408944,233.7,55.2,5.28,1.32,04/10/2021 09:55:16,-1,41.609,9.129,184,0,0,0.0,0.0
17,-1,1,86,3441.975072,0.976833,860.390245,0.444642,173.6,67.7,5.69,2.37,04/10/2021 09:55:16,-1,28.676,10.244,269,0,0,0.0,0.0
18,-1,1,86,3644.489198,0.208722,911.008043,0.371980,759.0,65.7,5.34,0.49,04/10/2021 09:55:16,-1,133.625,11.462,234,0,0,0.0,0.0
19,-1,1,86,3858.269791,0.689534,964.441861,0.404459,189.4,41.9,6.03,0.57,04/10/2021 09:55:16,-1,29.536,6.275,130,0,0,0.0,0.0
