"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,97,291.405969,0.046873,72.914949,0.522929,2831.7,82.5,3.31,0.06,04/10/2021 13:48:25,-1,803.820,23.268,501,0,0,0.0,0.0
2,-1,1,97,300.043074,0.030798,75.073768,0.522261,4946.6,99.5,3.31,0.06,04/10/2021 13:48:25,-1,1404.193,29.955,515,0,0,0.0,0.0
3,-1,1,97,339.507208,0.461911,84.937710,0.532175,6015.6,3407.7,3.67,1.01,04/10/2021 13:48:25,-1,301.806,284.083,816,0,0,0.0,0.0
4,-1,1,97,349.085307,0.622080,87.331727,0.541643,2603.7,1219.2,3.67,1.01,04/10/2021 13:48:25,-1,130.627,107.844,869,0,0,0.0,0.0
5,-1,1,97,488.004616,0.003543,122.054191,0.509450,171538.3,420.5,3.31,0.01,04/10/2021 13:48:25,-1,48697.934,147.234,394,0,0,0.0,0.0
6,-1,1,97,545.538665,0.010945,136.434654,0.505616,20838.3,150.8,3.40,0.02,04/10/2021 13:48:25,-1,5750.000,51.453,142,0,0,0.0,0.0
8,-1,1,97,953.485672,0.169318,238.399785,0.481185,335.2,33.5,3.76,0.40,04/10/2021 13:48:25,-1,83.671,8.555,65,0,0,0.0,0.0
9,-1,1,97,1179.755373,0.318713,294.955218,0.472284,141.1,26.8,3.66,0.72,04/10/2021 13:48:25,-1,36.225,6.700,46,0,0,0.0,0.0
10,-1,1,97,1406.912650,0.211147,351.732498,0.455352,309.0,30.2,4.79,0.48,04/10/2021 13:48:25,-1,60.619,6.248,33,0,0,0.0,0.0
11,-1,1,97,2043.151987,0.345948,510.758611,0.427869,417.9,36.7,9.25,0.83,04/10/2021 13:48:25,-1,42.435,3.775,21,0,0,0.0,0.0
12,-1,1,97,2332.302230,0.229171,583.030847,0.410089,230.7,23.7,4.79,0.49,04/10/2021 13:48:25,-1,45.245,4.965,17,0,0,0.0,0.0
13,-1,1,97,2436.383048,0.190114,609.045535,0.404566,388.9,27.9,5.82,0.42,04/10/2021 13:48:25,-1,62.774,5.027,15,0,0,0.0,0.0
14,-1,1,97,2767.382109,0.359356,691.777758,0.399692,130.3,20.1,5.11,0.82,04/10/2021 13:48:25,-1,23.958,3.875,13,0,0,0.0,0.0
15,-1,1,97,3343.624228,0.604306,835.807747,0.402950,40.2,13.6,3.87,1.42,04/10/2021 13:48:25,-1,9.769,3.392,9,0,0,0.0,0.0
16,-1,1,97,3643.503252,0.285512,910.761609,0.375167,298.9,25.2,7.44,0.63,04/10/2021 13:48:25,-1,37.767,3.515,9,0,0,0.0,0.0
18,-1,1,97,3875.071488,0.356948,968.641395,0.376484,189.7,21.1,6.98,0.81,04/10/2021 13:48:25,-1,25.544,3.182,8,0,0,0.0,0.0
19,-1,1,97,4481.754609,0.364697,1120.280021,0.376628,149.8,18.9,6.26,0.80,04/10/2021 13:48:25,-1,22.472,3.134,7,0,0,0.0,0.0
20,-1,1,97,4951.619788,0.919093,1237.721413,0.436782,73.9,18.3,8.45,2.23,04/10/2021 13:48:25,-1,8.208,2.068,7,0,0,0.0,0.0
21,-1,1,97,5329.365873,0.594978,1332.137913,0.408235,44.0,11.8,4.70,1.33,04/10/2021 13:48:25,-1,8.788,2.486,4,0,0,0.0,0.0
23,-1,1,97,5843.792873,0.220892,1460.717399,0.400885,2528.4,52.9,6.85,0.25,04/10/2021 13:48:25,-1,251.896,27.464,2,0,0,0.0,0.0
24,-1,1,97,6353.459255,0.582698,1588.106982,0.443478,38.4,9.5,5.07,1.33,04/10/2021 13:48:25,-1,7.117,2.082,2,0,0,0.0,0.0
25,-1,1,97,6919.294112,0.780940,1729.535707,0.488794,33.5,8.9,6.30,1.73,04/10/2021 13:48:25,-1,5.000,1.527,1,0,0,0.0,0.0
26,-1,1,97,7058.104121,0.360789,1764.230852,0.464835,168.2,16.0,8.19,0.68,04/10/2021 13:48:25,-1,19.302,2.158,1,0,0,0.0,0.0
27,-1,1,97,7388.676242,0.756278,1846.856362,0.511914,29.8,8.2,5.60,1.51,04/10/2021 13:48:25,-1,5.000,1.470,1,0,0,0.0,0.0
