"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,102,291.238371,0.188290,72.873059,0.524923,474.2,55.7,3.20,0.23,04/10/2021 13:58:27,-1,139.279,15.495,374,0,0,0.0,0.0
2,-1,1,102,299.974296,0.109703,75.056577,0.522928,881.4,66.2,3.20,0.23,04/10/2021 13:58:27,-1,258.869,18.441,380,0,0,0.0,0.0
3,-1,1,102,338.840391,0.230242,84.771041,0.522723,510.7,71.7,3.81,0.55,04/10/2021 13:58:27,-1,126.046,15.960,389,0,0,0.0,0.0
4,-1,1,102,349.369873,0.678102,87.402853,0.545809,162.6,57.8,3.81,0.55,04/10/2021 13:58:27,-1,40.142,13.555,396,0,0,0.0,0.0
5,-1,1,102,953.922447,0.235528,238.508955,0.482894,443.4,63.0,3.72,0.56,04/10/2021 13:58:27,-1,111.967,15.072,326,0,0,0.0,0.0
6,-1,1,102,1179.935164,0.385600,295.000156,0.475379,230.1,54.0,3.68,0.93,04/10/2021 13:58:27,-1,58.717,13.065,259,0,0,0.0,0.0
7,-1,1,102,1406.984319,0.225888,351.750411,0.455790,592.5,60.9,5.02,0.55,04/10/2021 13:58:27,-1,110.790,10.992,203,0,0,0.0,0.0
8,-1,1,102,2027.581190,0.696239,506.866737,0.454422,77.1,37.1,3.20,1.70,04/10/2021 13:58:27,-1,22.650,10.716,143,0,0,0.0,0.0
9,-1,1,102,2043.292554,0.044579,510.793746,0.419182,17651.6,154.6,11.42,0.09,04/10/2021 13:58:27,-1,1451.447,15.043,142,0,0,0.0,0.0
10,-1,1,102,2331.905696,0.256865,582.931735,0.411130,331.1,44.1,4.22,0.60,04/10/2021 13:58:27,-1,73.764,9.830,139,0,0,0.0,0.0
11,-1,1,102,2436.558021,0.184677,609.089269,0.404402,644.1,52.2,5.10,0.44,04/10/2021 13:58:27,-1,118.728,9.789,139,0,0,0.0,0.0
12,-1,1,102,2909.401272,0.932994,727.275021,0.450012,121.8,49.6,5.13,2.21,04/10/2021 13:58:27,-1,22.275,8.246,158,0,0,0.0,0.0
13,-1,1,102,3615.677343,0.654215,903.806607,0.403346,230.0,58.2,5.28,0.88,04/10/2021 13:58:27,-1,40.908,9.675,262,0,0,0.0,0.0
14,-1,1,102,3644.269812,0.421448,910.953208,0.383075,332.4,57.1,5.28,0.88,04/10/2021 13:58:27,-1,59.124,9.628,215,0,0,0.0,0.0
15,-1,1,102,3874.981957,0.388489,968.619017,0.378430,276.2,43.6,5.45,0.92,04/10/2021 13:58:27,-1,47.643,7.405,106,0,0,0.0,0.0
16,-1,1,102,4462.146050,0.020001,1115.378920,0.365330,168778.5,417.9,6.26,0.02,04/10/2021 13:58:27,-1,23322.039,283.008,34,0,0,0.0,0.0
17,-1,1,102,4480.716438,0.295500,1120.020533,0.372812,259.3,26.5,6.26,0.02,04/10/2021 13:58:27,-1,35.825,3.687,14,0,0,0.0,0.0
18,-1,1,102,4951.068615,0.878073,1237.583649,0.431469,102.7,24.2,8.45,2.06,04/10/2021 13:58:27,-1,11.415,2.495,13,0,0,0.0,0.0
19,-1,1,102,5451.626106,1.121261,1362.696492,0.475143,32.4,13.4,6.10,2.83,04/10/2021 13:58:27,-1,5.000,2.149,5,0,0,0.0,0.0
20,-1,1,102,5511.495513,0.777385,1377.660671,0.431721,92.4,18.1,8.86,1.76,04/10/2021 13:58:27,-1,9.805,1.966,5,0,0,0.0,0.0
21,-1,1,102,5631.289076,1.046787,1407.602712,0.469155,42.7,14.2,7.03,2.59,04/10/2021 13:58:27,-1,5.709,1.965,5,0,0,0.0,0.0
22,-1,1,102,5843.193249,0.055616,1460.567525,0.397286,4264.3,66.9,7.94,0.10,04/10/2021 13:58:27,-1,504.224,9.760,5,0,0,0.0,0.0
23,-1,1,102,6036.938632,0.730054,1508.993602,0.444006,41.1,11.4,5.56,1.55,04/10/2021 13:58:27,-1,6.941,2.037,3,0,0,0.0,0.0
24,-1,1,102,6354.010954,0.936957,1588.244878,0.479924,55.4,14.1,8.07,2.09,04/10/2021 13:58:27,-1,6.448,1.686,3,0,0,0.0,0.0
26,-1,1,102,6522.882267,0.625058,1630.453756,0.454801,39.6,9.9,5.13,1.22,04/10/2021 13:58:27,-1,7.248,1.968,2,0,0,0.0,0.0
27,-1,1,102,6918.255365,0.809518,1729.276075,0.491637,54.6,12.0,7.88,1.70,04/10/2021 13:58:27,-1,6.504,1.544,2,0,0,0.0,0.0
28,-1,1,102,7058.565992,0.239215,1764.346296,0.459934,339.0,21.9,8.13,0.48,04/10/2021 13:58:27,-1,39.178,3.047,2,0,0,0.0,0.0
29,-1,1,102,7186.659192,0.636668,1796.362807,0.490075,28.5,7.1,5.36,1.30,04/10/2021 13:58:27,-1,5.000,1.168,1,0,0,0.0,0.0
30,-1,1,102,7389.323597,0.932268,1847.018167,0.529773,44.4,11.0,8.34,2.24,04/10/2021 13:58:27,-1,5.000,1.445,1,0,0,0.0,0.0
31,-1,1,102,7492.156211,0.655979,1872.720870,0.509289,29.1,7.4,5.46,1.55,04/10/2021 13:58:27,-1,5.000,1.624,1,0,0,0.0,0.0
