"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,117,195.033554,0.395848,48.826953,0.538629,151.7,67.1,1.91,0.87,07/10/2021 11:02:52,-1,74.463,30.764,882,0,0,0.0,0.0
2,-1,1,117,207.900372,0.600179,52.042976,0.549445,453.9,184.1,3.61,0.37,07/10/2021 11:02:52,-1,118.049,44.508,1184,0,0,0.0,0.0
3,-1,1,117,212.000000,0.343966,53.067666,0.535235,1301.6,282.8,3.61,0.37,07/10/2021 11:02:52,-1,338.523,62.869,1272,0,0,0.0,0.0
4,-1,1,117,215.371956,0.403980,53.910476,0.537618,1290.0,323.4,3.61,0.37,07/10/2021 11:02:52,-1,335.529,74.339,1345,0,0,0.0,0.0
5,-1,1,117,219.270203,0.343985,54.884831,0.534737,1602.5,398.9,3.61,0.37,07/10/2021 11:02:52,-1,416.794,87.768,1429,0,0,0.0,0.0
6,-1,1,117,222.756571,0.338619,55.756238,0.534285,1872.7,470.7,3.61,0.37,07/10/2021 11:02:52,-1,487.083,101.663,1504,0,0,0.0,0.0
7,-1,1,117,226.453967,0.423493,56.680391,0.537802,1627.8,556.9,3.61,0.37,07/10/2021 11:02:52,-1,423.365,124.656,1584,0,0,0.0,0.0
8,-1,1,117,238.385962,0.033055,59.662758,0.526520,179441.7,441.9,3.12,0.02,07/10/2021 11:02:52,-1,52768.000,4440.603,802,0,0,0.0,0.0
9,-1,1,117,291.289168,0.314909,72.885755,0.528698,200.3,37.2,3.48,0.41,07/10/2021 11:02:52,-1,54.009,9.514,150,0,0,0.0,0.0
10,-1,1,117,300.173186,0.199123,75.106289,0.524562,347.0,43.6,3.48,0.41,07/10/2021 11:02:52,-1,93.581,11.018,155,0,0,0.0,0.0
11,-1,1,117,339.792492,0.334129,85.009016,0.526151,177.9,41.0,3.21,0.73,07/10/2021 11:02:52,-1,52.081,11.081,167,0,0,0.0,0.0
12,-1,1,117,348.869406,0.653700,87.277763,0.543979,88.3,35.6,3.21,0.73,07/10/2021 11:02:52,-1,25.854,9.739,169,0,0,0.0,0.0
13,-1,1,117,395.646216,0.293245,98.969486,0.520860,163.5,35.8,2.71,0.47,07/10/2021 11:02:52,-1,56.685,11.762,178,0,0,0.0,0.0
14,-1,1,117,411.432768,0.259983,102.915288,0.518694,183.0,36.3,2.71,0.47,07/10/2021 11:02:52,-1,63.457,12.021,173,0,0,0.0,0.0
15,-1,1,117,742.961050,0.429597,185.779787,0.504239,98.0,32.3,2.84,1.00,07/10/2021 11:02:52,-1,32.428,10.197,122,0,0,0.0,0.0
16,-1,1,117,953.852687,0.161863,238.491519,0.481001,419.9,38.9,3.87,0.37,07/10/2021 11:02:52,-1,102.043,9.523,92,0,0,0.0,0.0
17,-1,1,117,1180.447832,0.268088,295.128296,0.470274,142.7,27.1,3.09,0.63,07/10/2021 11:02:52,-1,43.441,8.111,62,0,0,0.0,0.0
18,-1,1,117,1352.125261,0.511312,338.038554,0.473007,139.7,31.8,5.19,1.23,07/10/2021 11:02:52,-1,25.275,5.400,45,0,0,0.0,0.0
19,-1,1,117,1407.255791,0.142968,351.818265,0.453674,394.7,31.2,3.93,0.32,07/10/2021 11:02:52,-1,94.371,7.888,43,0,0,0.0,0.0
20,-1,1,117,2042.650618,0.329444,510.633296,0.427078,529.7,43.8,9.79,0.82,07/10/2021 11:02:52,-1,50.839,4.098,28,0,0,0.0,0.0
21,-1,1,117,2332.009486,0.186794,582.957677,0.408757,285.9,25.4,4.55,0.41,07/10/2021 11:02:52,-1,59.058,5.811,20,0,0,0.0,0.0
22,-1,1,117,2436.303585,0.152698,609.025674,0.403578,465.6,29.7,5.21,0.33,07/10/2021 11:02:52,-1,83.985,6.027,19,0,0,0.0,0.0
23,-1,1,117,2712.182115,0.858992,677.980685,0.446392,26.7,14.2,3.56,2.09,07/10/2021 11:02:52,-1,7.037,4.183,16,0,0,0.0,0.0
24,-1,1,117,2908.999332,0.441429,727.174558,0.400389,78.5,17.9,4.12,0.97,07/10/2021 11:02:52,-1,17.888,4.202,17,0,0,0.0,0.0
25,-1,1,117,3441.406022,0.450662,860.248013,0.388317,64.7,16.1,3.91,1.07,07/10/2021 11:02:52,-1,15.533,4.127,14,0,0,0.0,0.0
26,-1,1,117,3643.958093,0.202386,910.875295,0.371768,341.2,24.9,5.97,0.44,07/10/2021 11:02:52,-1,53.740,4.609,11,0,0,0.0,0.0
28,-1,1,117,3858.760426,0.529593,964.564494,0.389104,96.2,17.6,5.89,0.59,07/10/2021 11:02:52,-1,15.343,2.748,12,0,0,0.0,0.0
29,-1,1,117,3875.457880,0.295866,968.737972,0.373158,206.1,22.3,5.89,0.59,07/10/2021 11:02:52,-1,32.872,3.735,12,0,0,0.0,0.0
31,-1,1,117,4480.498757,0.357412,1119.966124,0.376183,188.5,22.1,6.62,0.78,07/10/2021 11:02:52,-1,26.746,3.378,10,0,0,0.0,0.0
