"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,72,275.797789,0.045042,69.013732,0.523993,2249.4,63.4,3.34,0.05,22/09/2021 16:36:41,-1,633.404,17.987,212,0,0,0.0,0.0
2,-1,1,72,283.515418,0.029771,70.942730,0.523394,3960.1,76.9,3.34,0.05,22/09/2021 16:36:41,-1,1115.106,23.878,210,0,0,0.0,0.0
3,-1,1,72,291.689607,0.348180,72.985844,0.529972,197.9,37.8,3.34,0.05,22/09/2021 16:36:41,-1,55.720,10.560,208,0,0,0.0,0.0
4,-1,1,72,300.292055,0.236203,75.136000,0.525514,306.2,38.8,3.34,0.05,22/09/2021 16:36:41,-1,86.207,10.797,206,0,0,0.0,0.0
5,-1,1,72,320.696710,0.068408,80.236082,0.521068,1313.4,51.4,3.34,0.05,22/09/2021 16:36:41,-1,369.820,14.372,200,0,0,0.0,0.0
6,-1,1,72,330.350063,0.188080,82.648909,0.522247,389.6,39.4,3.34,0.05,22/09/2021 16:36:41,-1,109.702,11.003,198,0,0,0.0,0.0
7,-1,1,72,339.090496,0.405642,84.833554,0.529330,164.2,36.3,3.34,0.05,22/09/2021 16:36:41,-1,46.229,10.180,196,0,0,0.0,0.0
8,-1,1,72,1646.709760,0.010298,411.669066,0.439062,164443.4,407.2,4.34,0.01,22/09/2021 16:36:41,-1,34953.000,274.002,29,0,0,0.0,0.0
9,-1,1,72,2436.448793,0.451004,609.061968,0.417278,43.8,9.7,4.36,0.98,22/09/2021 16:36:41,-1,9.438,2.381,1,0,0,0.0,0.0
10,-1,1,72,2703.203949,0.081597,675.736619,0.392213,908.3,31.6,5.18,0.15,22/09/2021 16:36:41,-1,164.678,6.927,1,0,0,0.0,0.0
11,-1,1,72,3644.883278,0.555977,911.106542,0.393643,27.8,7.7,4.38,1.31,22/09/2021 16:36:41,-1,5.956,2.020,1,0,0,0.0,0.0
12,-1,1,72,3876.542044,0.511007,969.008956,0.387408,27.8,7.5,4.11,1.03,22/09/2021 16:36:41,-1,6.367,2.013,1,0,0,0.0,0.0
13,-1,1,72,4350.955025,0.283897,1087.587057,0.371556,141.6,14.3,6.19,0.58,22/09/2021 16:36:41,-1,21.489,2.657,0,0,0,0.0,0.0
14,-1,1,72,4461.377097,0.583151,1115.186723,0.393297,36.8,8.6,5.28,1.17,22/09/2021 16:36:41,-1,6.544,1.739,0,0,0,0.0,0.0
15,-1,1,72,5843.030861,0.272642,1460.526936,0.402842,225.1,17.4,7.75,0.51,22/09/2021 16:36:41,-1,27.268,2.545,0,0,0,0.0,0.0
