"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,68,275.770845,0.064263,69.006997,0.524120,1845.7,70.7,3.45,0.07,22/09/2021 16:31:56,-1,502.970,18.596,383,0,0,0.0,0.0
2,-1,1,68,283.549852,0.039921,70.951336,0.523433,3345.3,83.7,3.45,0.07,22/09/2021 16:31:56,-1,911.641,22.996,377,0,0,0.0,0.0
3,-1,1,68,291.350124,0.107633,72.900991,0.523493,990.5,61.1,3.45,0.07,22/09/2021 16:31:56,-1,269.931,15.895,373,0,0,0.0,0.0
4,-1,1,68,300.035679,0.065248,75.071919,0.522459,1796.9,70.2,3.45,0.07,22/09/2021 16:31:56,-1,489.672,18.080,369,0,0,0.0,0.0
5,-1,1,68,320.809825,0.095223,80.264355,0.521323,1140.0,62.6,3.45,0.07,22/09/2021 16:31:56,-1,310.662,16.294,367,0,0,0.0,0.0
6,-1,1,68,330.539009,0.291479,82.696135,0.525191,332.2,52.2,3.45,0.07,22/09/2021 16:31:56,-1,90.535,13.963,369,0,0,0.0,0.0
7,-1,1,68,339.438204,0.112913,84.920462,0.520271,940.3,59.0,3.45,0.07,22/09/2021 16:31:56,-1,256.254,15.660,373,0,0,0.0,0.0
8,-1,1,68,350.106702,0.323104,87.587021,0.525025,301.2,51.9,3.45,0.07,22/09/2021 16:31:56,-1,82.073,14.046,379,0,0,0.0,0.0
9,-1,1,68,530.157869,0.400353,132.590270,0.516420,134.2,53.3,2.21,0.95,22/09/2021 16:31:56,-1,57.149,21.896,469,0,0,0.0,0.0
10,-1,1,68,954.111867,0.402360,238.556300,0.489718,402.8,81.6,4.69,1.00,22/09/2021 16:31:56,-1,80.640,14.809,427,0,0,0.0,0.0
11,-1,1,68,1179.628973,0.554497,294.923624,0.485717,145.4,47.2,3.83,1.34,22/09/2021 16:31:56,-1,35.634,10.899,193,0,0,0.0,0.0
12,-1,1,68,1406.984707,0.328804,351.750508,0.459686,223.9,38.8,4.26,0.78,22/09/2021 16:31:56,-1,49.412,8.256,102,0,0,0.0,0.0
