"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,128,291.514766,0.146671,72.942143,0.524074,2694.2,141.1,3.05,0.21,18/10/2021 09:08:32,-1,434.128,43.722,1018,0,0,0.0,0.0
2,-1,1,128,299.977194,0.140389,75.057301,0.523386,4275.8,350.3,3.05,0.21,18/10/2021 09:08:32,-1,688.990,82.937,1249,0,0,0.0,0.0
3,-1,1,128,339.469373,0.209800,84.928253,0.522143,713.3,92.1,3.22,0.02,18/10/2021 09:08:32,-1,204.254,40.680,1044,0,0,0.0,0.0
4,-1,1,128,352.356099,0.048292,88.149251,0.518763,175176.7,443.0,3.22,0.02,18/10/2021 09:08:32,-1,50162.000,6426.334,682,0,0,0.0,0.0
5,-1,1,128,371.263992,0.241002,92.875222,0.520829,379.9,51.6,3.22,0.02,18/10/2021 09:08:32,-1,108.784,20.968,372,0,0,0.0,0.0
6,-1,1,128,954.101963,0.105172,238.553825,0.480002,918.1,56.0,3.81,0.24,18/10/2021 09:08:32,-1,226.462,14.012,195,0,0,0.0,0.0
7,-1,1,128,967.221940,0.405824,241.833124,0.489099,198.3,40.0,3.81,0.24,18/10/2021 09:08:32,-1,48.919,9.596,189,0,0,0.0,0.0
9,-1,1,128,1180.843435,0.190990,295.227176,0.467894,397.5,43.9,3.85,0.45,18/10/2021 09:08:32,-1,96.997,10.679,136,0,0,0.0,0.0
10,-1,1,128,1311.692749,0.494301,327.932569,0.474131,77.2,30.1,2.77,1.20,18/10/2021 09:08:32,-1,26.167,10.183,115,0,0,0.0,0.0
11,-1,1,128,1353.002571,0.288122,338.257835,0.461024,234.9,38.1,3.96,0.68,18/10/2021 09:08:32,-1,55.757,8.879,107,0,0,0.0,0.0
12,-1,1,128,1407.572092,0.125210,351.897323,0.453328,734.1,45.6,4.43,0.28,18/10/2021 09:08:32,-1,155.601,10.166,100,0,0,0.0,0.0
13,-1,1,128,1544.876762,0.541753,386.216214,0.464740,68.7,27.9,2.92,1.30,18/10/2021 09:08:32,-1,22.124,8.983,87,0,0,0.0,0.0
