"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,111,128.432038,0.121665,32.180104,0.534980,722.2,62.1,3.06,0.25,07/10/2021 09:58:37,-1,221.956,18.528,382,0,0,0.0,0.0
2,-1,1,111,145.865404,0.192954,36.537522,0.535072,422.5,53.7,3.06,0.25,07/10/2021 09:58:37,-1,129.846,15.915,366,0,0,0.0,0.0
3,-1,1,111,291.355206,0.090107,72.902261,0.523286,1359.0,87.5,3.48,0.13,07/10/2021 09:58:37,-1,367.147,19.814,467,0,0,0.0,0.0
4,-1,1,111,299.974962,0.054462,75.056743,0.522386,2508.0,103.1,3.48,0.13,07/10/2021 09:58:37,-1,677.543,23.327,469,0,0,0.0,0.0
5,-1,1,111,339.149987,0.115172,84.848423,0.520322,1137.8,79.6,3.71,0.26,07/10/2021 09:58:37,-1,288.033,19.260,475,0,0,0.0,0.0
6,-1,1,111,349.629370,0.267758,87.467714,0.523108,460.0,65.1,3.71,0.26,07/10/2021 09:58:37,-1,116.455,15.411,475,0,0,0.0,0.0
7,-1,1,111,954.008304,0.331247,238.530415,0.486386,447.5,77.4,4.41,0.81,07/10/2021 09:58:37,-1,95.234,15.260,418,0,0,0.0,0.0
9,-1,1,111,1181.873065,0.355963,295.484529,0.473819,165.7,47.9,2.68,0.86,07/10/2021 09:58:37,-1,58.001,16.434,304,0,0,0.0,0.0
10,-1,1,111,1406.915406,0.300003,351.733187,0.458457,511.9,67.8,5.26,0.73,07/10/2021 09:58:37,-1,91.485,11.251,249,0,0,0.0,0.0
11,-1,1,111,1662.330430,0.850721,415.573406,0.487085,119.4,57.0,3.98,2.04,07/10/2021 09:58:37,-1,28.159,12.389,280,0,0,0.0,0.0
13,-1,1,111,2042.998681,0.505609,510.720293,0.437689,588.2,81.2,9.22,1.26,07/10/2021 09:58:37,-1,59.926,7.000,167,0,0,0.0,0.0
14,-1,1,111,2331.885308,0.215572,582.926639,0.409646,358.7,35.1,4.84,0.51,07/10/2021 09:58:37,-1,69.586,6.994,56,0,0,0.0,0.0
15,-1,1,111,2436.366392,0.203887,609.041372,0.404986,516.8,39.0,5.97,0.46,07/10/2021 09:58:37,-1,81.259,6.162,48,0,0,0.0,0.0
16,-1,1,111,2646.189420,0.019812,661.486009,0.393750,165934.3,413.8,5.12,0.02,07/10/2021 09:58:37,-1,28313.104,480.660,44,0,0,0.0,0.0
17,-1,1,111,2908.374171,0.457819,727.018301,0.401556,121.4,22.2,5.58,1.09,07/10/2021 09:58:37,-1,20.429,3.830,17,0,0,0.0,0.0
18,-1,1,111,3644.278294,0.209216,910.955328,0.372000,377.9,27.0,6.38,0.46,07/10/2021 09:58:37,-1,55.635,4.527,12,0,0,0.0,0.0
19,-1,1,111,3857.609625,0.539061,964.276854,0.389925,84.7,16.9,5.52,0.55,07/10/2021 09:58:37,-1,14.427,2.857,12,0,0,0.0,0.0
20,-1,1,111,3875.456803,0.271738,968.737703,0.372009,207.3,21.9,5.52,0.55,07/10/2021 09:58:37,-1,35.295,3.985,12,0,0,0.0,0.0
21,-1,1,111,4261.578974,0.900106,1065.247781,0.428322,30.5,13.8,4.27,1.99,07/10/2021 09:58:37,-1,6.703,3.179,11,0,0,0.0,0.0
22,-1,1,111,4480.916898,0.318389,1120.070638,0.373989,231.3,23.4,6.86,0.71,07/10/2021 09:58:37,-1,31.686,3.539,10,0,0,0.0,0.0
23,-1,1,111,5844.013533,0.353293,1460.772552,0.406774,3646.0,63.2,6.89,0.28,07/10/2021 09:58:37,-1,310.129,81.161,3,0,0,0.0,0.0
24,-1,1,111,6006.234892,0.769600,1501.319294,0.447009,26.3,8.9,4.95,1.82,07/10/2021 09:58:37,-1,5.000,1.814,2,0,0,0.0,0.0
26,-1,1,111,6370.999349,0.556480,1592.491076,0.442159,45.8,10.6,5.08,1.19,07/10/2021 09:58:37,-1,8.475,2.203,2,0,0,0.0,0.0
27,-1,1,111,6919.740748,0.548674,1729.647342,0.468667,41.0,9.3,5.27,1.22,07/10/2021 09:58:37,-1,7.305,2.012,1,0,0,0.0,0.0
28,-1,1,111,7058.457011,0.255155,1764.319056,0.460462,287.2,20.0,8.01,0.52,07/10/2021 09:58:37,-1,33.688,2.886,1,0,0,0.0,0.0
29,-1,1,111,7391.470682,0.572239,1847.554824,0.496936,42.4,9.6,5.45,1.30,07/10/2021 09:58:37,-1,7.317,1.950,1,0,0,0.0,0.0
30,-1,1,111,7586.152724,0.632589,1896.215016,0.513094,29.2,6.7,5.49,1.29,07/10/2021 09:58:37,-1,5.000,1.275,1,0,0,0.0,0.0
