"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
31,-1,1,121,3875.021198,0.205230,968.628825,0.369340,446.3,32.0,6.23,0.44,07/10/2021 13:14:04,-1,67.329,5.203,24,0,0,0.0,0.0
32,-1,1,121,4481.196478,0.340686,1120.140518,0.375217,350.6,32.7,8.10,0.78,07/10/2021 13:14:04,-1,40.654,3.922,21,0,0,0.0,0.0
33,-1,1,121,4909.734692,1.544365,1227.252359,0.535206,26.1,19.1,4.54,3.54,07/10/2021 13:14:04,-1,5.413,3.685,22,0,0,0.0,0.0
34,-1,1,121,4952.009398,0.552413,1237.818795,0.396327,202.5,29.9,8.46,1.31,07/10/2021 13:14:04,-1,22.498,3.301,20,0,0,0.0,0.0
35,-1,1,121,5510.159517,0.376435,1377.326742,0.396799,124.8,18.2,5.54,0.85,07/10/2021 13:14:04,-1,21.141,3.399,9,0,0,0.0,0.0
36,-1,1,121,5631.893052,0.798008,1407.753674,0.437551,94.8,20.6,8.25,1.84,07/10/2021 13:14:04,-1,10.799,2.332,9,0,0,0.0,0.0
37,-1,1,121,5843.468855,0.065043,1460.636411,0.397386,7125.1,99.6,7.21,0.11,07/10/2021 13:14:04,-1,799.284,16.685,5,0,0,0.0,0.0
38,-1,1,121,5981.357199,0.950956,1495.101189,0.467429,43.9,13.6,6.58,2.08,07/10/2021 13:14:04,-1,6.271,1.918,4,0,0,0.0,0.0
39,-1,1,121,6038.060452,0.857674,1509.273997,0.458081,80.5,16.8,9.22,2.02,07/10/2021 13:14:04,-1,8.211,1.779,4,0,0,0.0,0.0
40,-1,1,121,6352.774929,0.584962,1587.935937,0.443634,92.2,15.2,7.33,0.89,07/10/2021 13:14:04,-1,11.821,1.980,4,0,0,0.0,0.0
41,-1,1,121,6370.262296,0.551109,1592.306852,0.441705,99.2,15.5,7.33,0.89,07/10/2021 13:14:04,-1,12.713,2.019,4,0,0,0.0,0.0
43,-1,1,121,6520.249727,1.101624,1629.795760,0.508075,61.3,14.8,9.53,2.35,07/10/2021 13:14:04,-1,6.039,1.509,3,0,0,0.0,0.0
45,-1,1,121,6919.032812,0.703364,1729.470396,0.481366,92.9,15.9,9.01,1.55,07/10/2021 13:14:04,-1,9.687,1.767,3,0,0,0.0,0.0
46,-1,1,121,7058.801571,0.213921,1764.405178,0.459168,490.3,26.4,8.68,0.42,07/10/2021 13:14:04,-1,53.072,3.343,3,0,0,0.0,0.0
47,-1,1,121,7390.242266,0.830049,1847.247785,0.519095,76.8,14.8,9.51,1.92,07/10/2021 13:14:04,-1,7.592,1.581,2,0,0,0.0,0.0
