"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,89,291.367957,0.066717,72.905448,0.523066,1654.9,66.8,3.40,0.08,04/10/2021 10:11:52,-1,457.383,17.921,328,0,0,0.0,0.0
2,-1,1,89,299.970974,0.043301,75.055747,0.522321,2843.3,78.5,3.40,0.08,04/10/2021 10:11:52,-1,785.853,22.873,342,0,0,0.0,0.0
3,-1,1,89,332.352041,0.640987,83.149297,0.544111,935.5,289.0,3.81,0.83,04/10/2021 10:11:52,-1,42.327,27.826,431,0,0,0.0,0.0
4,-1,1,89,339.053590,0.500319,84.824329,0.534370,4947.5,467.0,3.81,0.83,04/10/2021 10:11:52,-1,223.859,107.105,454,0,0,0.0,0.0
5,-1,1,89,348.955688,0.555166,87.299329,0.537090,2413.1,204.9,3.81,0.83,04/10/2021 10:11:52,-1,109.183,49.187,489,0,0,0.0,0.0
6,-1,1,89,488.001131,0.003559,122.053320,0.509450,169858.2,416.4,3.30,0.01,04/10/2021 10:11:52,-1,48377.965,146.521,292,0,0,0.0,0.0
7,-1,1,89,545.497438,0.142580,136.424350,0.506866,20701.4,148.0,3.34,0.08,04/10/2021 10:11:52,-1,5494.000,1994.371,80,0,0,0.0,0.0
8,-1,1,89,954.128058,0.300389,238.560347,0.485125,133.9,23.4,3.67,0.60,04/10/2021 10:11:52,-1,34.305,5.840,33,0,0,0.0,0.0
9,-1,1,89,966.876757,0.506519,241.746846,0.494952,72.3,19.8,3.67,0.60,04/10/2021 10:11:52,-1,18.515,4.856,32,0,0,0.0,0.0
10,-1,1,89,1096.774154,0.623047,274.214311,0.495612,29.8,15.7,2.63,1.58,04/10/2021 10:11:52,-1,10.668,5.929,26,0,0,0.0,0.0
11,-1,1,89,1407.191476,0.258210,351.802189,0.456850,147.9,20.4,4.02,0.55,04/10/2021 10:11:52,-1,34.609,4.942,16,0,0,0.0,0.0
12,-1,1,89,2140.450853,0.774801,535.078171,0.457521,38.5,14.6,4.51,1.78,04/10/2021 10:11:52,-1,8.026,2.949,9,0,0,0.0,0.0
13,-1,1,89,2331.617369,0.316839,582.859668,0.413748,138.2,18.5,5.17,0.71,04/10/2021 10:11:52,-1,25.084,3.691,9,0,0,0.0,0.0
14,-1,1,89,2436.244281,0.248184,609.010851,0.406532,200.3,20.4,5.27,0.55,04/10/2021 10:11:52,-1,35.695,4.030,8,0,0,0.0,0.0
15,-1,1,89,2767.160436,0.336951,691.722351,0.398478,131.9,17.7,5.49,0.75,04/10/2021 10:11:52,-1,22.568,3.327,7,0,0,0.0,0.0
16,-1,1,89,3074.966548,0.771882,768.657565,0.426230,24.0,10.5,3.74,1.67,04/10/2021 10:11:52,-1,6.020,2.693,5,0,0,0.0,0.0
17,-1,1,89,3643.883148,0.371367,910.856563,0.379828,119.4,16.5,5.87,0.84,04/10/2021 10:11:52,-1,19.118,2.974,5,0,0,0.0,0.0
18,-1,1,89,3875.665141,0.626584,968.789777,0.397875,73.1,15.3,6.53,1.39,04/10/2021 10:11:52,-1,10.527,2.297,5,0,0,0.0,0.0
19,-1,1,89,4261.362939,0.831913,1065.193784,0.419619,22.7,9.4,4.27,1.85,04/10/2021 10:11:52,-1,5.000,2.128,4,0,0,0.0,0.0
20,-1,1,89,4481.866590,0.407019,1120.308010,0.379328,57.9,11.7,4.36,0.86,04/10/2021 10:11:52,-1,12.462,2.921,4,0,0,0.0,0.0
21,-1,1,89,4692.632713,0.906776,1172.988370,0.431752,36.9,12.3,5.91,2.08,04/10/2021 10:11:52,-1,5.872,1.998,4,0,0,0.0,0.0
22,-1,1,89,5329.793818,0.559404,1332.244877,0.405091,49.3,10.7,5.55,1.24,04/10/2021 10:11:52,-1,8.351,2.044,2,0,0,0.0,0.0
23,-1,1,89,5842.970864,0.102852,1460.511940,0.397865,1332.7,38.1,7.93,0.19,04/10/2021 10:11:52,-1,157.932,5.555,1,0,0,0.0,0.0
24,-1,1,89,6353.404648,0.673729,1588.093333,0.451460,27.0,7.6,5.07,1.54,04/10/2021 10:11:52,-1,5.000,1.558,1,0,0,0.0,0.0
25,-1,1,89,6920.071836,0.439944,1729.730097,0.461465,28.1,5.3,5.27,1.35,04/10/2021 10:11:52,-1,5.000,1.219,0,0,0,0.0,0.0
27,-1,1,89,7058.008062,0.508018,1764.206843,0.473348,84.6,12.0,7.77,1.03,04/10/2021 10:11:52,-1,10.223,1.704,0,0,0,0.0,0.0
