"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,132,300.184549,0.512307,75.109129,0.537665,142.6,60.4,2.69,1.22,18/10/2021 09:17:29,-1,49.801,19.571,471,0,0,0.0,0.0
2,-1,1,132,339.569115,0.385376,84.953183,0.528351,269.2,66.4,3.19,0.01,18/10/2021 09:17:29,-1,76.890,18.909,455,0,0,0.0,0.0
3,-1,1,132,352.293134,0.007368,88.133514,0.518630,170550.5,559.7,3.19,0.01,18/10/2021 09:17:29,-1,48708.000,373.592,263,0,0,0.0,0.0
4,-1,1,132,953.804116,0.432890,238.479379,0.491361,87.8,20.5,4.13,0.99,18/10/2021 09:17:29,-1,19.985,4.511,20,0,0,0.0,0.0
5,-1,1,132,1056.135841,0.516974,264.056887,0.490317,32.1,13.1,2.70,1.19,18/10/2021 09:17:29,-1,11.133,4.563,14,0,0,0.0,0.0
6,-1,1,132,1406.890282,0.462483,351.726907,0.466823,91.8,17.8,5.26,1.02,18/10/2021 09:17:29,-1,16.401,3.194,9,0,0,0.0,0.0
7,-1,1,132,1930.422494,0.697165,482.582213,0.458856,20.6,9.6,3.14,1.50,18/10/2021 09:17:29,-1,6.150,2.925,5,0,0,0.0,0.0
8,-1,1,132,2042.537009,0.711198,510.604899,0.455213,205.1,28.0,14.11,1.84,18/10/2021 09:17:29,-1,13.661,1.669,4,0,0,0.0,0.0
9,-1,1,132,2331.991071,0.553914,582.953074,0.429035,60.3,13.8,5.33,1.24,18/10/2021 09:17:29,-1,10.633,2.568,5,0,0,0.0,0.0
10,-1,1,132,2437.014946,0.379607,609.203476,0.412793,94.0,14.6,5.34,0.87,18/10/2021 09:17:29,-1,16.553,2.894,4,0,0,0.0,0.0
11,-1,1,132,2475.353855,0.520585,618.786172,0.420828,18.3,6.2,3.44,1.22,18/10/2021 09:17:29,-1,5.000,2.134,2,0,0,0.0,0.0
12,-1,1,132,3645.104321,0.361573,911.161791,0.379221,92.5,13.2,5.48,0.79,18/10/2021 09:17:29,-1,15.863,2.637,2,0,0,0.0,0.0
13,-1,1,132,4482.498128,0.894484,1120.465861,0.428402,36.1,10.5,6.79,2.10,18/10/2021 09:17:29,-1,5.000,1.579,1,0,0,0.0,0.0
14,-1,1,132,5843.692509,0.133733,1460.692313,0.398466,697.3,28.7,7.27,0.25,18/10/2021 09:17:29,-1,90.050,4.606,0,0,0,0.0,0.0
15,-1,1,132,6921.730513,0.561406,1730.144678,0.469714,28.1,6.3,5.27,1.23,18/10/2021 09:17:29,-1,5.000,1.266,0,0,0,0.0,0.0
16,-1,1,132,7059.021612,0.806773,1764.460176,0.498649,39.6,9.1,7.44,1.54,18/10/2021 09:17:29,-1,5.000,1.245,0,0,0,0.0,0.0
