"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,118,197.045298,0.360309,49.329783,0.536930,449.5,108.8,3.56,0.89,07/10/2021 11:06:21,-1,118.645,25.261,993,0,0,0.0,0.0
2,-1,1,118,225.000001,1.108998,56.316977,0.595791,1731.3,989.7,3.62,1.74,07/10/2021 11:06:21,-1,141.296,241.435,1835,0,0,0.0,0.0
3,-1,1,118,229.222937,1.040739,57.372487,0.587785,2217.7,1046.8,3.62,1.74,07/10/2021 11:06:21,-1,180.996,268.922,1901,0,0,0.0,0.0
4,-1,1,118,238.419148,0.061335,59.671053,0.526676,182240.7,567.8,3.12,0.03,07/10/2021 11:06:21,-1,53255.000,9505.787,976,0,0,0.0,0.0
5,-1,1,118,289.618819,0.594520,72.468257,0.543624,118.7,45.4,2.61,0.24,07/10/2021 11:06:21,-1,42.733,17.115,188,0,0,0.0,0.0
6,-1,1,118,292.011432,0.317212,73.066283,0.528735,231.6,48.9,2.61,0.24,07/10/2021 11:06:21,-1,83.405,16.955,189,0,0,0.0,0.0
7,-1,1,118,299.894645,0.115415,75.036668,0.523011,453.3,42.4,2.61,0.24,07/10/2021 11:06:21,-1,163.226,15.060,193,0,0,0.0,0.0
8,-1,1,118,308.413825,0.298755,77.166012,0.526947,156.6,34.0,2.61,0.24,07/10/2021 11:06:21,-1,56.380,11.829,197,0,0,0.0,0.0
9,-1,1,118,395.390601,0.327550,98.905596,0.522153,166.2,39.4,2.77,0.53,07/10/2021 11:06:21,-1,56.385,12.686,224,0,0,0.0,0.0
10,-1,1,118,412.020572,0.280397,103.062208,0.519318,193.1,40.6,2.77,0.53,07/10/2021 11:06:21,-1,65.481,13.315,224,0,0,0.0,0.0
11,-1,1,118,953.910651,0.152856,238.506007,0.480814,574.2,45.1,4.32,0.34,07/10/2021 11:06:21,-1,124.791,9.779,111,0,0,0.0,0.0
12,-1,1,118,965.064575,0.485090,241.293897,0.493719,152.5,32.8,4.32,0.34,07/10/2021 11:06:21,-1,33.144,6.878,108,0,0,0.0,0.0
13,-1,1,118,1180.185593,0.155525,295.062750,0.467112,232.1,28.9,2.68,0.36,07/10/2021 11:06:21,-1,81.292,10.503,79,0,0,0.0,0.0
14,-1,1,118,1352.343317,0.411199,338.093057,0.466856,170.6,34.0,4.69,0.98,07/10/2021 11:06:21,-1,34.169,6.505,60,0,0,0.0,0.0
15,-1,1,118,1407.169987,0.159205,351.796818,0.454016,410.3,34.2,4.21,0.37,07/10/2021 11:06:21,-1,91.651,8.066,56,0,0,0.0,0.0
16,-1,1,118,2042.926909,0.251948,510.702354,0.423757,772.7,48.8,9.60,0.61,07/10/2021 11:06:21,-1,75.579,4.673,36,0,0,0.0,0.0
17,-1,1,118,2331.928400,0.198782,582.937409,0.409113,385.3,30.7,5.49,0.46,07/10/2021 11:06:21,-1,65.956,5.737,27,0,0,0.0,0.0
18,-1,1,118,2436.243662,0.123676,609.010696,0.402959,612.8,32.8,4.99,0.27,07/10/2021 11:06:21,-1,115.289,6.960,26,0,0,0.0,0.0
19,-1,1,118,2907.481401,0.501459,726.795155,0.404826,110.5,22.9,5.34,1.17,07/10/2021 11:06:21,-1,19.454,4.051,21,0,0,0.0,0.0
20,-1,1,118,2980.757176,0.820360,745.110215,0.434195,34.6,16.6,3.70,1.93,07/10/2021 11:06:21,-1,8.804,4.292,20,0,0,0.0,0.0
21,-1,1,118,3440.897880,0.664179,860.121004,0.407024,68.7,19.5,5.18,1.59,07/10/2021 11:06:21,-1,12.444,3.511,16,0,0,0.0,0.0
23,-1,1,118,3644.101723,0.184184,910.911195,0.371175,413.4,28.5,5.82,0.40,07/10/2021 11:06:21,-1,66.747,5.225,16,0,0,0.0,0.0
24,-1,1,118,3858.106324,0.553508,964.401003,0.391183,113.8,20.0,6.64,0.62,07/10/2021 11:06:21,-1,16.092,2.797,14,0,0,0.0,0.0
