"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,133,186.405001,0.211045,46.670272,0.532683,293.0,66.7,2.06,0.52,18/10/2021 09:19:43,-1,133.648,29.234,737,0,0,0.0,0.0
2,-1,1,133,291.492054,0.059086,72.936466,0.523000,4457.3,183.6,3.73,0.09,18/10/2021 09:19:43,-1,1121.890,36.950,1858,0,0,0.0,0.0
3,-1,1,133,300.018169,0.033841,75.067543,0.522274,8526.0,228.4,3.73,0.09,18/10/2021 09:19:43,-1,2145.983,43.446,1887,0,0,0.0,0.0
4,-1,1,133,308.039637,0.278969,77.072485,0.526295,874.0,147.0,3.73,0.09,18/10/2021 09:19:43,-1,219.983,34.992,1946,0,0,0.0,0.0
5,-1,1,133,321.985905,0.355446,80.558313,0.528224,671.3,122.9,3.24,0.01,18/10/2021 09:19:43,-1,194.416,35.561,1995,0,0,0.0,0.0
6,-1,1,133,325.969824,0.231162,81.554081,0.523624,1385.9,136.1,3.24,0.01,18/10/2021 09:19:43,-1,401.411,39.389,1998,0,0,0.0,0.0
7,-1,1,133,329.577669,0.167605,82.455851,0.521863,2140.2,142.2,3.24,0.01,18/10/2021 09:19:43,-1,619.862,41.117,1996,0,0,0.0,0.0
8,-1,1,133,333.323974,0.140606,83.392229,0.521109,2500.7,142.4,3.24,0.01,18/10/2021 09:19:43,-1,724.286,41.186,1992,0,0,0.0,0.0
9,-1,1,133,337.259022,0.157305,84.375782,0.521139,3035.3,203.9,3.24,0.01,18/10/2021 09:19:43,-1,879.109,58.992,1986,0,0,0.0,0.0
10,-1,1,133,340.078163,0.116615,85.080418,0.520278,3425.4,215.1,3.24,0.01,18/10/2021 09:19:43,-1,992.111,62.268,1976,0,0,0.0,0.0
11,-1,1,133,352.314921,0.003585,88.138959,0.518626,189119.8,453.2,3.24,0.01,18/10/2021 09:19:43,-1,54775.065,161.737,1498,0,0,0.0,0.0
12,-1,1,133,359.785958,0.690994,90.006322,0.546144,202.1,90.3,3.24,0.01,18/10/2021 09:19:43,-1,58.526,26.161,1019,0,0,0.0,0.0
13,-1,1,133,370.671224,0.197423,92.727062,0.519722,748.9,85.0,3.24,0.01,18/10/2021 09:19:43,-1,216.902,24.600,1040,0,0,0.0,0.0
14,-1,1,133,742.940408,0.234310,185.774628,0.496144,732.9,98.3,4.01,0.56,18/10/2021 09:19:43,-1,171.595,21.139,737,0,0,0.0,0.0
15,-1,1,133,944.670426,1.357064,236.196441,0.587646,114.3,65.3,4.31,0.18,18/10/2021 09:19:43,-1,24.899,14.130,537,0,0,0.0,0.0
16,-1,1,133,953.984495,0.076584,238.524464,0.479671,2418.3,94.0,4.31,0.18,18/10/2021 09:19:43,-1,526.905,21.044,524,0,0,0.0,0.0
17,-1,1,133,966.895896,0.327567,241.751630,0.485440,478.1,68.2,4.31,0.18,18/10/2021 09:19:43,-1,104.171,14.468,508,0,0,0.0,0.0
18,-1,1,133,1108.970284,0.582963,277.262697,0.491849,112.2,54.0,2.63,1.37,18/10/2021 09:19:43,-1,39.988,18.242,404,0,0,0.0,0.0
19,-1,1,133,1180.564238,0.125897,295.157391,0.466531,938.5,69.6,3.72,0.28,18/10/2021 09:19:43,-1,237.086,17.176,369,0,0,0.0,0.0
20,-1,1,133,1199.271054,0.428709,299.833104,0.476558,241.1,52.3,3.72,0.28,18/10/2021 09:19:43,-1,60.907,12.874,351,0,0,0.0,0.0
21,-1,1,133,1353.239005,0.228105,338.316931,0.458907,671.9,71.4,4.92,0.55,18/10/2021 09:19:43,-1,128.273,12.927,293,0,0,0.0,0.0
22,-1,1,133,1407.197933,0.071573,351.803803,0.452621,2159.4,76.6,4.43,0.16,18/10/2021 09:19:43,-1,458.373,17.139,276,0,0,0.0,0.0
23,-1,1,133,2043.148820,0.119928,510.757820,0.420112,3618.3,101.6,10.17,0.28,18/10/2021 09:19:43,-1,334.369,9.404,162,0,0,0.0,0.0
24,-1,1,133,2332.234942,0.087029,583.014029,0.406654,1838.9,63.8,5.48,0.19,18/10/2021 09:19:43,-1,315.285,11.920,133,0,0,0.0,0.0
25,-1,1,133,2436.748346,0.062368,609.136840,0.402054,2702.6,69.0,5.34,0.14,18/10/2021 09:19:43,-1,475.215,13.814,125,0,0,0.0,0.0
27,-1,1,133,2782.953534,0.620351,695.669789,0.418712,88.0,33.3,3.60,1.50,18/10/2021 09:19:43,-1,22.980,8.619,107,0,0,0.0,0.0
28,-1,1,133,2908.530172,0.259650,727.057292,0.390335,512.7,48.8,6.15,0.61,18/10/2021 09:19:43,-1,78.346,7.410,101,0,0,0.0,0.0
29,-1,1,133,2950.643711,1.414925,737.583445,0.521764,53.8,32.8,4.58,2.02,18/10/2021 09:19:43,-1,11.034,6.198,98,0,0,0.0,0.0
30,-1,1,133,2969.961185,1.023928,742.411790,0.460677,74.4,35.2,4.58,2.02,18/10/2021 09:19:43,-1,15.253,6.513,98,0,0,0.0,0.0
31,-1,1,133,3072.416206,0.328939,768.020115,0.388925,276.2,40.6,4.96,0.78,18/10/2021 09:19:43,-1,52.257,7.621,98,0,0,0.0,0.0
32,-1,1,133,3126.000000,2.309692,781.413224,0.690430,40.7,31.0,5.34,0.97,18/10/2021 09:19:43,-1,7.152,5.350,94,0,0,0.0,0.0
33,-1,1,133,3143.282681,0.813765,785.732978,0.429477,116.3,33.6,5.34,0.97,18/10/2021 09:19:43,-1,20.444,5.643,93,0,0,0.0,0.0
