"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,100,291.107226,0.283947,72.840280,0.527613,265.0,47.2,3.15,0.33,04/10/2021 13:56:05,-1,79.055,13.236,287,0,0,0.0,0.0
2,-1,1,100,299.894490,0.152979,75.036630,0.523612,517.2,56.2,3.15,0.33,04/10/2021 13:56:05,-1,154.291,15.995,294,0,0,0.0,0.0
3,-1,1,100,338.715456,0.354059,84.739814,0.527037,146.0,46.6,2.44,0.84,04/10/2021 13:56:05,-1,56.128,16.973,303,0,0,0.0,0.0
4,-1,1,100,750.528069,0.525459,187.671141,0.509408,87.4,42.1,2.38,1.25,04/10/2021 13:56:05,-1,34.519,16.206,274,0,0,0.0,0.0
5,-1,1,100,953.962290,0.329198,238.518914,0.486302,268.9,54.1,3.64,0.78,04/10/2021 13:56:05,-1,69.335,13.173,256,0,0,0.0,0.0
6,-1,1,100,1180.628857,0.412889,295.173542,0.476768,121.1,40.5,2.68,0.98,04/10/2021 13:56:05,-1,42.431,13.899,218,0,0,0.0,0.0
7,-1,1,100,1407.522122,0.339516,351.884833,0.460142,378.9,56.4,5.26,0.81,04/10/2021 13:56:05,-1,67.720,9.368,171,0,0,0.0,0.0
10,-1,1,100,2043.336736,0.046165,510.804789,0.419191,17263.0,158.6,11.63,0.10,04/10/2021 13:56:05,-1,1394.006,14.499,131,0,0,0.0,0.0
11,-1,1,100,2332.485736,0.369460,583.076714,0.416429,285.7,46.7,5.08,0.89,04/10/2021 13:56:05,-1,52.810,8.340,129,0,0,0.0,0.0
12,-1,1,100,2436.384211,0.238761,609.045826,0.406174,380.2,44.7,4.51,0.57,04/10/2021 13:56:05,-1,79.257,9.453,128,0,0,0.0,0.0
15,-1,1,100,3607.207587,0.608454,901.689616,0.398961,212.7,56.0,4.72,1.08,04/10/2021 13:56:05,-1,42.307,10.466,265,0,0,0.0,0.0
16,-1,1,100,3643.849648,0.652317,910.848190,0.402787,175.3,48.7,4.72,1.08,04/10/2021 13:56:05,-1,34.859,9.275,209,0,0,0.0,0.0
17,-1,1,100,4446.933935,0.860279,1111.576698,0.423799,164.6,43.0,6.15,0.03,04/10/2021 13:56:05,-1,21.856,5.400,40,0,0,0.0,0.0
18,-1,1,100,4462.308237,0.035267,1115.419459,0.365404,167433.2,414.0,6.15,0.03,04/10/2021 13:56:05,-1,22227.819,654.485,25,0,0,0.0,0.0
19,-1,1,100,4480.946449,0.370891,1120.078024,0.377000,160.6,22.0,6.15,0.03,04/10/2021 13:56:05,-1,21.323,2.995,9,0,0,0.0,0.0
20,-1,1,100,4951.725158,0.767916,1237.747750,0.418147,67.1,17.0,6.64,1.75,04/10/2021 13:56:05,-1,9.489,2.404,7,0,0,0.0,0.0
21,-1,1,100,5509.019317,0.523063,1377.041753,0.407015,50.3,11.5,4.92,1.20,04/10/2021 13:56:05,-1,9.614,2.424,3,0,0,0.0,0.0
22,-1,1,100,5630.972394,0.887787,1407.523559,0.448198,37.3,11.4,6.18,1.89,04/10/2021 13:56:05,-1,5.666,1.776,3,0,0,0.0,0.0
23,-1,1,100,5843.515492,0.086456,1460.648068,0.397642,2832.2,56.5,7.08,0.15,04/10/2021 13:56:05,-1,326.560,9.456,1,0,0,0.0,0.0
25,-1,1,100,6352.375938,0.527988,1587.836210,0.439128,46.5,10.1,5.08,1.12,04/10/2021 13:56:05,-1,8.596,2.129,2,0,0,0.0,0.0
27,-1,1,100,6918.675388,0.774130,1729.381059,0.488085,31.2,8.7,5.86,1.71,04/10/2021 13:56:05,-1,5.000,1.518,1,0,0,0.0,0.0
28,-1,1,100,7058.901610,0.343958,1764.430182,0.464083,177.0,16.5,7.99,0.69,04/10/2021 13:56:05,-1,20.793,2.290,1,0,0,0.0,0.0
30,-1,1,100,7395.253072,0.545558,1848.500221,0.495282,28.9,6.5,5.43,1.28,04/10/2021 13:56:05,-1,5.000,1.397,1,0,0,0.0,0.0
