"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,66,275.839110,0.057263,69.024060,0.524065,1881.6,66.7,3.34,0.06,22/09/2021 16:29:18,-1,529.564,18.256,311,0,0,0.0,0.0
2,-1,1,66,283.501926,0.035737,70.939357,0.523418,3436.1,80.2,3.34,0.06,22/09/2021 16:29:18,-1,967.079,23.281,302,0,0,0.0,0.0
3,-1,1,66,291.444798,0.130635,72.924654,0.523814,688.6,52.6,3.34,0.06,22/09/2021 16:29:18,-1,193.801,14.220,296,0,0,0.0,0.0
4,-1,1,66,300.025249,0.079502,75.069312,0.522583,1214.2,59.4,3.34,0.06,22/09/2021 16:29:18,-1,341.732,15.906,291,0,0,0.0,0.0
5,-1,1,66,320.605652,0.080541,80.213323,0.521183,1212.2,58.0,3.34,0.06,22/09/2021 16:29:18,-1,341.161,15.718,290,0,0,0.0,0.0
6,-1,1,66,330.029352,0.254351,82.568748,0.524019,326.3,46.5,3.34,0.06,22/09/2021 16:29:18,-1,91.822,12.891,294,0,0,0.0,0.0
7,-1,1,66,339.185184,0.155924,84.857221,0.520982,563.9,49.8,3.34,0.06,22/09/2021 16:29:18,-1,158.721,13.895,301,0,0,0.0,0.0
8,-1,1,66,393.679827,0.603744,98.477993,0.537431,66.3,42.2,2.09,1.46,22/09/2021 16:29:18,-1,29.750,18.217,310,0,0,0.0,0.0
9,-1,1,66,771.015876,0.452784,192.792007,0.503744,113.2,46.8,2.39,1.07,22/09/2021 16:29:18,-1,44.407,17.717,331,0,0,0.0,0.0
10,-1,1,66,1646.680851,0.009972,411.661840,0.439063,165307.1,409.0,4.35,0.01,22/09/2021 16:29:18,-1,34859.000,252.982,38,0,0,0.0,0.0
11,-1,1,66,2043.330997,0.478213,510.803354,0.435746,190.9,25.1,8.57,1.14,22/09/2021 16:29:18,-1,20.919,2.809,10,0,0,0.0,0.0
12,-1,1,66,2332.338058,0.289235,583.039802,0.412453,105.6,15.7,4.19,0.64,22/09/2021 16:29:18,-1,23.661,3.924,7,0,0,0.0,0.0
13,-1,1,66,2436.383889,0.287674,609.045746,0.408150,151.1,18.3,5.08,0.59,22/09/2021 16:29:18,-1,27.914,3.617,7,0,0,0.0,0.0
14,-1,1,66,2703.040571,0.085348,675.695783,0.392268,920.0,32.8,5.24,0.17,22/09/2021 16:29:18,-1,164.823,7.175,6,0,0,0.0,0.0
15,-1,1,66,2910.033518,0.827256,727.433049,0.436884,48.7,13.9,6.38,1.89,22/09/2021 16:29:18,-1,7.167,2.067,4,0,0,0.0,0.0
16,-1,1,66,3643.672014,0.337837,910.803791,0.377870,82.6,13.3,4.48,0.76,22/09/2021 16:29:18,-1,17.338,3.249,4,0,0,0.0,0.0
18,-1,1,66,3875.321306,0.572906,968.703836,0.392790,69.2,13.6,6.36,1.34,22/09/2021 16:29:18,-1,10.229,2.203,3,0,0,0.0,0.0
19,-1,1,66,4056.199427,0.748277,1013.913780,0.409853,22.3,8.6,4.19,1.68,22/09/2021 16:29:18,-1,5.000,1.971,3,0,0,0.0,0.0
20,-1,1,66,4350.545835,0.380793,1087.484781,0.376930,151.1,17.5,7.07,0.77,22/09/2021 16:29:18,-1,20.072,2.514,3,0,0,0.0,0.0
22,-1,1,66,4480.745070,0.609907,1120.027690,0.395946,66.8,13.2,6.57,1.32,22/09/2021 16:29:18,-1,9.549,2.095,3,0,0,0.0,0.0
23,-1,1,66,5537.457490,0.590769,1384.149789,0.413600,25.4,6.9,4.78,1.49,22/09/2021 16:29:18,-1,5.000,1.605,1,0,0,0.0,0.0
24,-1,1,66,5843.400684,0.112512,1460.619372,0.398045,1089.3,34.8,7.79,0.22,22/09/2021 16:29:18,-1,131.369,5.189,1,0,0,0.0,0.0
25,-1,1,66,7059.353429,0.534310,1764.543113,0.475227,82.4,11.8,8.08,1.10,22/09/2021 16:29:18,-1,9.571,1.640,0,0,0,0.0,0.0
