"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,10,275.809655,0.028006,69.016697,0.523918,69856.7,628.5,3.20,0.03,12/07/2021 09:40:46,-1,17455.079,888.183,22265,0,0,0.0,0.0
2,-1,1,10,283.516654,0.025514,70.943039,0.523379,122886.3,749.6,3.20,0.03,12/07/2021 09:40:46,-1,30705.606,1561.060,21661,0,0,0.0,0.0
3,-1,1,10,291.443396,0.027826,72.924304,0.522841,105009.1,593.9,3.20,0.03,12/07/2021 09:40:46,-1,26238.615,1297.569,20855,0,0,0.0,0.0
4,-1,1,10,300.091068,0.023406,75.085764,0.522234,192851.0,1023.4,3.20,0.03,12/07/2021 09:40:46,-1,48187.681,2469.799,19669,0,0,0.0,0.0
5,-1,1,10,321.015125,0.107694,80.315669,0.521461,53095.6,976.9,3.79,0.10,12/07/2021 09:40:46,-1,8164.203,1311.974,19049,0,0,0.0,0.0
6,-1,1,10,330.562897,0.142121,82.702106,0.521324,20139.0,673.0,3.79,0.10,12/07/2021 09:40:46,-1,3096.655,480.511,18997,0,0,0.0,0.0
7,-1,1,10,339.545265,0.098735,84.947222,0.520083,97355.1,2111.6,3.79,0.10,12/07/2021 09:40:46,-1,14969.739,2442.372,19066,0,0,0.0,0.0
8,-1,1,10,342.868589,0.578831,85.777877,0.539049,3964.0,1245.8,3.79,0.10,12/07/2021 09:40:46,-1,609.527,177.208,19121,0,0,0.0,0.0
9,-1,1,10,349.902855,0.108007,87.536071,0.519492,35178.8,850.5,3.79,0.10,12/07/2021 09:40:46,-1,5409.238,882.449,19289,0,0,0.0,0.0
10,-1,1,10,416.000000,0.387952,104.056854,0.523359,2343.6,540.6,3.93,0.78,12/07/2021 09:40:46,-1,560.771,109.386,24491,0,0,0.0,0.0
12,-1,1,10,423.758553,0.562448,105.996081,0.532660,1641.1,509.8,3.93,0.78,12/07/2021 09:40:46,-1,392.661,107.573,25204,0,0,0.0,0.0
13,-1,1,10,531.762771,0.296753,132.991411,0.511927,1385.6,409.1,2.21,0.71,12/07/2021 09:40:46,-1,589.573,163.404,28566,0,0,0.0,0.0
14,-1,1,10,875.571554,0.340858,218.925385,0.491645,1770.2,509.3,3.14,0.88,12/07/2021 09:40:46,-1,529.155,121.885,21193,0,0,0.0,0.0
15,-1,1,10,1017.033439,0.065183,254.283358,0.475663,12762.2,437.6,3.68,0.13,12/07/2021 09:40:46,-1,3261.584,102.707,15939,0,0,0.0,0.0
16,-1,1,10,1089.299519,0.184558,272.346048,0.473217,3315.3,420.6,4.05,0.49,12/07/2021 09:40:46,-1,769.124,75.857,9913,0,0,0.0,0.0
17,-1,1,10,1178.331692,0.576691,294.599373,0.487403,983.7,306.7,4.26,1.41,12/07/2021 09:40:46,-1,216.976,60.809,7491,0,0,0.0,0.0
18,-1,1,10,1321.785076,0.471541,330.455116,0.472114,1465.6,320.2,5.16,1.18,12/07/2021 09:40:46,-1,267.003,51.155,6275,0,0,0.0,0.0
19,-1,1,10,1421.659396,0.031287,355.418403,0.451515,18527.2,361.2,4.08,0.08,12/07/2021 09:40:46,-1,4264.960,73.104,6851,0,0,0.0,0.0
20,-1,1,10,1601.900861,0.203368,400.469216,0.444383,2754.4,304.5,4.21,0.50,12/07/2021 09:40:46,-1,614.481,62.076,7379,0,0,0.0,0.0
21,-1,1,10,1635.000000,0.265917,408.742247,0.444677,2900.1,343.3,4.36,0.00,12/07/2021 09:40:46,-1,603.098,70.978,7877,0,0,0.0,0.0
22,-1,1,10,1646.611252,0.002590,411.644444,0.439061,8533406.1,3728.3,4.36,0.00,12/07/2021 09:40:46,-1,1774603.558,4812.036,5003,0,0,0.0,0.0
23,-1,1,10,1753.986367,0.121616,438.482532,0.434466,3217.2,179.8,5.01,0.30,12/07/2021 09:40:46,-1,603.098,31.628,1920,0,0,0.0,0.0
24,-1,1,10,1897.055122,0.397738,474.242138,0.437574,488.4,133.9,3.28,0.97,12/07/2021 09:40:46,-1,139.675,35.157,1872,0,0,0.0,0.0
25,-1,1,10,1928.496052,0.863525,482.100704,0.476288,3978.3,592.8,4.50,1.04,12/07/2021 09:40:46,-1,224.557,169.358,1670,0,0,0.0,0.0
26,-1,1,10,2030.368120,0.015422,507.563322,0.419665,35110.1,242.2,4.75,0.03,12/07/2021 09:40:46,-1,6940.983,54.759,1542,0,0,0.0,0.0
27,-1,1,10,2043.539332,0.346742,510.855427,0.427891,3502.6,287.2,10.21,1.01,12/07/2021 09:40:46,-1,322.429,20.969,1532,0,0,0.0,0.0
28,-1,1,10,2053.568552,0.103181,513.362200,0.419342,3598.7,205.5,4.55,0.24,12/07/2021 09:40:46,-1,742.781,32.362,1525,0,0,0.0,0.0
29,-1,1,10,2216.728619,0.140482,554.143570,0.412575,1624.6,123.6,4.08,0.33,12/07/2021 09:40:46,-1,374.445,27.506,1209,0,0,0.0,0.0
30,-1,1,10,2331.661223,0.455259,582.870629,0.421737,619.6,119.0,5.44,1.11,12/07/2021 09:40:46,-1,107.044,18.830,848,0,0,0.0,0.0
31,-1,1,10,2401.531873,1.274118,600.334589,0.513786,211.8,84.4,5.14,0.09,12/07/2021 09:40:46,-1,38.712,15.527,733,0,0,0.0,0.0
32,-1,1,10,2409.367817,0.038232,602.293159,0.402977,9101.8,144.4,5.14,0.09,12/07/2021 09:40:46,-1,1663.471,28.673,720,0,0,0.0,0.0
33,-1,1,10,2436.657018,0.260484,609.114013,0.406996,906.7,85.5,5.14,0.09,12/07/2021 09:40:46,-1,165.709,15.486,677,0,0,0.0,0.0
34,-1,1,10,2475.802600,0.176801,618.898334,0.402622,1207.7,99.2,4.82,0.42,12/07/2021 09:40:46,-1,235.558,18.601,623,0,0,0.0,0.0
35,-1,1,10,2632.176334,0.017116,657.983480,0.394253,614452.0,805.3,5.07,0.01,12/07/2021 09:40:46,-1,102732.798,1999.766,486,0,0,0.0,0.0
36,-1,1,10,2702.929653,0.010489,675.668060,0.391700,53686.1,243.1,5.22,0.02,12/07/2021 09:40:46,-1,9664.218,53.915,304,0,0,0.0,0.0
37,-1,1,10,2761.820967,0.118144,690.387767,0.390774,1350.4,72.2,4.85,0.27,12/07/2021 09:40:46,-1,261.621,14.220,273,0,0,0.0,0.0
38,-1,1,10,2793.471535,0.245946,698.298731,0.393425,1211.4,87.5,5.07,0.21,12/07/2021 09:40:46,-1,141.536,22.228,256,0,0,0.0,0.0
39,-1,1,10,2813.783392,0.180559,703.375619,0.390537,6348.5,165.6,5.07,0.21,12/07/2021 09:40:46,-1,741.766,100.820,252,0,0,0.0,0.0
40,-1,1,10,2896.217332,0.014765,723.979735,0.385301,30623.8,193.7,5.34,0.03,12/07/2021 09:40:46,-1,5389.027,40.641,282,0,0,0.0,0.0
41,-1,1,10,2973.077896,0.011008,743.190802,0.382965,506233.4,729.9,5.32,0.01,12/07/2021 09:40:46,-1,83529.786,713.036,226,0,0,0.0,0.0
42,-1,1,10,3026.355317,0.013315,756.507334,0.381430,37389.6,199.5,5.51,0.02,12/07/2021 09:40:46,-1,6370.544,41.961,111,0,0,0.0,0.0
43,-1,1,10,3062.672081,0.055293,765.584600,0.380653,3086.8,69.0,5.41,0.12,12/07/2021 09:40:46,-1,536.379,13.929,99,0,0,0.0,0.0
44,-1,1,10,3105.601560,0.109843,776.314695,0.380235,2007.8,77.4,6.01,0.15,12/07/2021 09:40:46,-1,277.198,11.068,94,0,0,0.0,0.0
45,-1,1,10,3121.034702,0.842957,780.172162,0.433484,150.4,38.5,6.01,0.15,12/07/2021 09:40:46,-1,20.760,5.242,95,0,0,0.0,0.0
46,-1,1,10,3149.555580,0.494578,787.300870,0.397793,265.5,40.0,6.01,0.15,12/07/2021 09:40:46,-1,36.651,5.408,96,0,0,0.0,0.0
47,-1,1,10,3181.155565,0.583452,795.199192,0.404504,224.1,37.8,6.01,0.15,12/07/2021 09:40:46,-1,30.937,5.134,97,0,0,0.0,0.0
48,-1,1,10,3217.773942,0.090745,804.351845,0.377090,3475.6,100.8,6.01,0.15,12/07/2021 09:40:46,-1,479.849,15.732,98,0,0,0.0,0.0
49,-1,1,10,3293.995046,0.359789,823.403081,0.385287,2262.5,86.6,4.96,0.38,12/07/2021 09:40:46,-1,202.450,55.864,95,0,0,0.0,0.0
50,-1,1,10,3311.035765,0.498383,827.662358,0.394455,331.1,46.8,4.96,0.38,12/07/2021 09:40:46,-1,29.629,9.094,93,0,0,0.0,0.0
51,-1,1,10,3319.739691,0.357319,829.837878,0.384594,1268.3,68.0,4.96,0.38,12/07/2021 09:40:46,-1,113.487,31.395,92,0,0,0.0,0.0
