"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,127,291.454990,0.212123,72.927202,0.525476,2657.8,130.8,2.99,0.29,18/10/2021 09:05:31,-1,299.065,49.647,859,0,0,0.0,0.0
2,-1,1,127,300.229461,0.201454,75.120355,0.524613,4296.6,362.8,2.99,0.29,18/10/2021 09:05:31,-1,483.472,94.379,1114,0,0,0.0,0.0
3,-1,1,127,339.735569,0.149697,84.994788,0.520830,877.1,93.0,3.16,0.01,18/10/2021 09:05:31,-1,254.008,28.134,804,0,0,0.0,0.0
4,-1,1,127,352.333536,0.011368,88.143612,0.518632,172805.9,459.3,3.16,0.01,18/10/2021 09:05:31,-1,50043.000,715.212,510,0,0,0.0,0.0
5,-1,1,127,742.397177,0.217509,185.638849,0.495700,190.5,37.8,2.37,0.51,18/10/2021 09:05:31,-1,75.438,14.946,198,0,0,0.0,0.0
7,-1,1,127,954.010408,0.162728,238.530941,0.481010,664.9,52.5,4.67,0.39,18/10/2021 09:05:31,-1,133.875,10.601,144,0,0,0.0,0.0
8,-1,1,127,1180.361812,0.210402,295.106795,0.468442,249.5,34.4,3.36,0.50,18/10/2021 09:05:31,-1,69.763,9.932,101,0,0,0.0,0.0
9,-1,1,127,1353.036443,0.439861,338.266301,0.468447,186.5,38.4,4.92,1.05,18/10/2021 09:05:31,-1,35.645,6.666,79,0,0,0.0,0.0
10,-1,1,127,1407.034132,0.129113,351.762862,0.453427,591.1,39.4,4.27,0.29,18/10/2021 09:05:31,-1,130.002,9.142,72,0,0,0.0,0.0
11,-1,1,127,1980.561676,0.660180,495.114351,0.453147,48.7,22.0,3.17,1.54,18/10/2021 09:05:31,-1,14.425,6.372,44,0,0,0.0,0.0
12,-1,1,127,2042.928137,0.229927,510.702661,0.422974,886.1,53.0,9.23,0.55,18/10/2021 09:05:31,-1,90.143,5.196,46,0,0,0.0,0.0
13,-1,1,127,2332.297100,0.170276,583.029565,0.408294,510.5,34.6,5.50,0.39,18/10/2021 09:05:31,-1,87.235,6.433,35,0,0,0.0,0.0
15,-1,1,127,2436.944154,0.123865,609.185782,0.402935,800.3,38.3,5.68,0.28,18/10/2021 09:05:31,-1,132.365,7.087,32,0,0,0.0,0.0
16,-1,1,127,2908.864664,0.392443,727.140898,0.397194,148.2,25.1,5.10,0.92,18/10/2021 09:05:31,-1,27.299,4.747,26,0,0,0.0,0.0
17,-1,1,127,3179.610245,0.481888,794.812944,0.396097,90.7,21.2,4.46,1.11,18/10/2021 09:05:31,-1,19.090,4.535,23,0,0,0.0,0.0
18,-1,1,127,3442.865466,0.654819,860.612796,0.406041,69.5,20.9,4.72,1.50,18/10/2021 09:05:31,-1,13.837,4.103,22,0,0,0.0,0.0
19,-1,1,127,3644.725733,0.170039,911.067164,0.370744,534.6,32.1,6.18,0.38,18/10/2021 09:05:31,-1,81.229,5.492,20,0,0,0.0,0.0
21,-1,1,127,3859.054187,0.727997,964.637919,0.408642,84.8,19.2,5.92,0.54,18/10/2021 09:05:31,-1,13.463,2.938,19,0,0,0.0,0.0
22,-1,1,127,3875.877379,0.252245,968.842825,0.371147,290.4,26.8,5.92,0.54,18/10/2021 09:05:31,-1,46.104,4.553,19,0,0,0.0,0.0
23,-1,1,127,4481.620435,0.197025,1120.246485,0.368733,304.8,25.2,5.17,0.45,18/10/2021 09:05:31,-1,55.368,5.291,16,0,0,0.0,0.0
24,-1,1,127,4951.999573,0.383355,1237.816339,0.383655,105.8,19.1,4.55,0.88,18/10/2021 09:05:31,-1,21.823,4.276,16,0,0,0.0,0.0
25,-1,1,127,5264.305388,1.275547,1315.876241,0.494846,34.7,15.6,6.23,2.95,18/10/2021 09:05:31,-1,5.238,2.244,8,0,0,0.0,0.0
26,-1,1,127,5510.198175,0.761177,1377.336405,0.429877,107.0,20.8,8.85,1.79,18/10/2021 09:05:31,-1,11.358,2.201,8,0,0,0.0,0.0
27,-1,1,127,5633.082019,0.757154,1408.050853,0.433028,71.3,16.9,7.06,1.78,18/10/2021 09:05:31,-1,9.497,2.357,7,0,0,0.0,0.0
28,-1,1,127,5844.884953,0.160712,1460.990361,0.399133,5502.3,77.9,7.01,0.18,18/10/2021 09:05:31,-1,538.005,43.824,5,0,0,0.0,0.0
29,-1,1,127,6354.733782,0.649533,1588.425546,0.449298,87.5,14.8,7.91,1.00,18/10/2021 09:05:31,-1,10.393,1.774,3,0,0,0.0,0.0
30,-1,1,127,6372.231631,0.624927,1592.799081,0.447890,85.6,14.6,7.91,1.00,18/10/2021 09:05:31,-1,10.171,1.833,3,0,0,0.0,0.0
31,-1,1,127,6647.673897,0.754267,1661.645049,0.472709,27.6,9.1,5.18,1.61,18/10/2021 09:05:31,-1,5.000,1.976,2,0,0,0.0,0.0
32,-1,1,127,6920.454810,0.672291,1729.825820,0.478658,85.7,14.4,8.81,1.52,18/10/2021 09:05:31,-1,9.143,1.729,2,0,0,0.0,0.0
33,-1,1,127,7060.049487,0.250340,1764.717091,0.460388,366.0,23.0,8.81,0.54,18/10/2021 09:05:31,-1,39.015,3.009,2,0,0,0.0,0.0
34,-1,1,127,7391.634493,0.796628,1847.595768,0.515892,49.3,11.7,7.20,1.74,18/10/2021 09:05:31,-1,6.429,1.665,2,0,0,0.0,0.0
