"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,106,128.283574,0.113760,32.142996,0.534882,752.3,56.2,3.28,0.22,07/10/2021 09:50:22,-1,215.505,15.697,269,0,0,0.0,0.0
2,-1,1,106,145.621122,0.153068,36.476464,0.534283,515.0,49.9,3.28,0.22,07/10/2021 09:50:22,-1,147.518,13.793,252,0,0,0.0,0.0
3,-1,1,106,291.422128,0.130921,72.918988,0.523820,686.9,55.0,3.40,0.18,07/10/2021 09:50:22,-1,189.711,14.476,288,0,0,0.0,0.0
4,-1,1,106,300.006826,0.089620,75.064708,0.522687,1087.5,62.4,3.40,0.18,07/10/2021 09:50:22,-1,300.344,16.750,288,0,0,0.0,0.0
5,-1,1,106,339.521664,0.182937,84.941323,0.521508,583.6,64.5,3.80,0.44,07/10/2021 09:50:22,-1,144.354,15.034,301,0,0,0.0,0.0
7,-1,1,106,2332.133478,0.555304,582.988668,0.429141,148.9,31.4,6.00,1.31,07/10/2021 09:50:22,-1,23.314,4.684,38,0,0,0.0,0.0
8,-1,1,106,2436.492315,0.294969,609.072846,0.408470,162.7,25.5,4.09,0.69,07/10/2021 09:50:22,-1,37.322,6.182,36,0,0,0.0,0.0
9,-1,1,106,2646.109365,0.010851,661.465999,0.393731,166415.6,410.1,5.11,0.01,07/10/2021 09:50:22,-1,29422.940,184.213,26,0,0,0.0,0.0
10,-1,1,106,2690.676274,0.689136,672.605364,0.428288,28.0,11.5,3.60,1.61,07/10/2021 09:50:22,-1,7.304,3.129,7,0,0,0.0,0.0
11,-1,1,106,3644.041909,0.333584,910.896245,0.377629,178.7,19.0,6.88,0.72,07/10/2021 09:50:22,-1,24.413,2.925,5,0,0,0.0,0.0
13,-1,1,106,3875.330462,0.531747,968.706125,0.389157,114.3,17.6,7.50,1.18,07/10/2021 09:50:22,-1,14.323,2.356,5,0,0,0.0,0.0
14,-1,1,106,4480.328699,0.564472,1119.923619,0.391711,104.0,16.2,7.82,1.26,07/10/2021 09:50:22,-1,12.489,2.155,4,0,0,0.0,0.0
16,-1,1,106,4732.183969,0.889145,1182.874088,0.429889,23.8,10.0,4.47,1.87,07/10/2021 09:50:22,-1,5.000,2.105,4,0,0,0.0,0.0
17,-1,1,106,5510.670528,0.817069,1377.454468,0.436253,27.9,9.2,5.25,1.78,07/10/2021 09:50:22,-1,5.000,1.694,2,0,0,0.0,0.0
18,-1,1,106,5843.116489,0.096540,1460.548339,0.397772,1450.8,39.9,7.76,0.18,07/10/2021 09:50:22,-1,175.548,5.900,1,0,0,0.0,0.0
19,-1,1,106,7058.321127,0.360717,1764.285092,0.464844,92.5,12.0,6.01,0.68,07/10/2021 09:50:22,-1,14.451,2.203,0,0,0,0.0,0.0
20,-1,1,106,7390.444296,0.622747,1847.298282,0.500656,28.9,7.0,5.43,1.30,07/10/2021 09:50:22,-1,5.000,1.328,0,0,0,0.0,0.0
