"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
1,-1,1,88,242.691234,0.466428,60.738847,0.538919,174.4,61.1,2.66,0.66,04/10/2021 10:10:23,-1,61.608,20.442,629,0,0,0.0,0.0
2,-1,1,88,252.563103,0.324175,63.206292,0.531685,262.5,68.9,2.66,0.66,04/10/2021 10:10:23,-1,92.721,22.380,654,0,0,0.0,0.0
3,-1,1,88,291.460345,0.113375,72.928540,0.523561,1366.2,86.5,3.61,0.13,04/10/2021 10:10:23,-1,355.996,21.297,748,0,0,0.0,0.0
4,-1,1,88,299.943821,0.065786,75.048960,0.522470,2543.4,99.8,3.61,0.13,04/10/2021 10:10:23,-1,662.742,25.621,761,0,0,0.0,0.0
5,-1,1,88,308.630398,0.316704,77.220144,0.527587,460.7,74.7,3.61,0.13,04/10/2021 10:10:23,-1,120.038,19.014,775,0,0,0.0,0.0
6,-1,1,88,339.156898,0.160138,84.850151,0.521064,1068.0,103.3,3.80,0.36,04/10/2021 10:10:23,-1,263.711,22.783,826,0,0,0.0,0.0
7,-1,1,88,348.870643,0.311096,87.278072,0.524655,531.6,89.6,3.80,0.36,04/10/2021 10:10:23,-1,131.267,20.263,837,0,0,0.0,0.0
8,-1,1,88,370.596729,0.340973,92.708442,0.524352,463.7,99.9,3.66,0.83,04/10/2021 10:10:23,-1,118.901,23.181,861,0,0,0.0,0.0
9,-1,1,88,953.752850,0.114373,238.466565,0.480155,1366.9,90.7,3.80,0.26,04/10/2021 10:10:23,-1,337.886,21.718,636,0,0,0.0,0.0
10,-1,1,88,967.510591,0.392648,241.905271,0.488409,356.4,69.2,3.80,0.26,04/10/2021 10:10:23,-1,88.095,16.574,610,0,0,0.0,0.0
11,-1,1,88,1180.193578,0.173117,295.064746,0.467497,714.0,72.3,3.85,0.42,04/10/2021 10:10:23,-1,174.205,17.293,409,0,0,0.0,0.0
12,-1,1,88,1311.846707,0.421525,327.971051,0.469711,163.3,54.0,2.77,0.99,04/10/2021 10:10:23,-1,55.381,17.409,375,0,0,0.0,0.0
13,-1,1,88,1352.642122,0.368235,338.167742,0.464593,481.9,79.4,5.19,0.89,04/10/2021 10:10:23,-1,87.192,13.106,362,0,0,0.0,0.0
14,-1,1,88,1407.083900,0.109238,351.775301,0.453097,1443.2,77.1,4.57,0.26,04/10/2021 10:10:23,-1,296.636,16.196,333,0,0,0.0,0.0
15,-1,1,88,1850.711025,0.384745,462.658570,0.439111,169.1,45.2,3.10,0.91,04/10/2021 10:10:23,-1,51.262,13.390,233,0,0,0.0,0.0
16,-1,1,88,2043.182546,0.045028,510.766249,0.419190,18884.1,175.6,11.37,0.10,04/10/2021 10:10:23,-1,1559.815,16.026,224,0,0,0.0,0.0
17,-1,1,88,2332.050294,0.155923,582.967876,0.407946,1174.9,69.6,5.91,0.36,04/10/2021 10:10:23,-1,186.608,11.032,201,0,0,0.0,0.0
18,-1,1,88,2436.551146,0.101540,609.087551,0.402560,1779.8,72.2,5.54,0.23,04/10/2021 10:10:23,-1,301.781,12.671,200,0,0,0.0,0.0
21,-1,1,88,3072.625708,0.433494,768.072479,0.395270,191.5,48.0,3.74,1.01,04/10/2021 10:10:23,-1,48.098,11.733,216,0,0,0.0,0.0
22,-1,1,88,3178.564372,0.383583,794.551531,0.389355,227.1,49.7,3.79,0.89,04/10/2021 10:10:23,-1,56.289,12.005,225,0,0,0.0,0.0
23,-1,1,88,3439.186446,0.966514,859.693236,0.443275,136.9,61.9,4.75,2.32,04/10/2021 10:10:23,-1,27.085,11.390,283,0,0,0.0,0.0
24,-1,1,88,3643.936923,0.203505,910.870004,0.371807,1039.7,74.9,6.30,0.48,04/10/2021 10:10:23,-1,155.089,10.878,243,0,0,0.0,0.0
25,-1,1,88,3859.990596,0.491927,964.871971,0.385993,323.4,48.1,6.54,0.51,04/10/2021 10:10:23,-1,46.493,6.576,142,0,0,0.0,0.0
26,-1,1,88,3874.611984,0.245303,968.526543,0.370867,693.4,57.0,6.54,0.51,04/10/2021 10:10:23,-1,99.671,7.909,137,0,0,0.0,0.0
27,-1,1,88,4462.070989,0.015726,1115.360159,0.365317,173064.7,420.1,6.23,0.02,04/10/2021 10:10:23,-1,24106.406,194.187,55,0,0,0.0,0.0
28,-1,1,88,4480.725449,0.163357,1120.022785,0.367697,708.9,36.5,6.23,0.02,04/10/2021 10:10:23,-1,98.743,5.137,38,0,0,0.0,0.0
29,-1,1,88,4952.516324,0.333045,1237.945499,0.380719,297.2,33.7,6.44,0.77,04/10/2021 10:10:23,-1,43.350,5.066,37,0,0,0.0,0.0
30,-1,1,88,5123.842143,0.946910,1280.767874,0.443481,107.5,29.5,7.92,2.30,04/10/2021 10:10:23,-1,12.751,3.296,25,0,0,0.0,0.0
31,-1,1,88,5381.078324,0.711030,1345.063285,0.420979,55.8,18.2,4.72,1.66,04/10/2021 10:10:23,-1,11.106,3.756,17,0,0,0.0,0.0
32,-1,1,88,5510.856495,0.479358,1377.500950,0.403694,178.9,25.3,7.24,1.09,04/10/2021 10:10:23,-1,23.218,3.446,17,0,0,0.0,0.0
34,-1,1,88,5607.945876,1.154030,1401.768150,0.483986,69.3,21.0,7.75,1.39,04/10/2021 10:10:23,-1,8.405,2.403,16,0,0,0.0,0.0
35,-1,1,88,5631.509651,0.664281,1407.657844,0.423349,131.7,24.7,7.75,1.39,04/10/2021 10:10:23,-1,15.975,2.874,16,0,0,0.0,0.0
36,-1,1,88,5843.627816,0.085270,1460.676143,0.397631,12094.7,115.3,7.15,0.10,04/10/2021 10:10:23,-1,1253.377,45.778,12,0,0,0.0,0.0
37,-1,1,88,6036.843692,0.583851,1508.969872,0.430275,108.3,19.6,6.99,1.27,04/10/2021 10:10:23,-1,14.560,2.657,9,0,0,0.0,0.0
39,-1,1,88,6353.106592,0.435927,1588.018835,0.432803,137.8,18.8,6.58,0.67,04/10/2021 10:10:23,-1,19.687,2.723,9,0,0,0.0,0.0
40,-1,1,88,6370.585062,0.405873,1592.387526,0.431779,148.6,19.2,6.58,0.67,04/10/2021 10:10:23,-1,21.231,2.811,8,0,0,0.0,0.0
41,-1,1,88,6482.983055,0.558682,1620.481067,0.447488,119.3,18.2,7.55,1.01,04/10/2021 10:10:23,-1,14.850,2.298,7,0,0,0.0,0.0
42,-1,1,88,6523.107056,0.744813,1630.509941,0.465943,80.3,16.1,7.55,1.01,04/10/2021 10:10:23,-1,10.002,1.993,7,0,0,0.0,0.0
44,-1,1,88,6645.840106,0.887911,1661.186699,0.486911,47.4,14.6,6.21,2.01,04/10/2021 10:10:23,-1,7.168,2.271,6,0,0,0.0,0.0
45,-1,1,88,6918.692322,0.449633,1729.385292,0.461973,203.6,21.6,9.29,0.99,04/10/2021 10:10:23,-1,20.585,2.371,5,0,0,0.0,0.0
46,-1,1,88,7058.393557,0.149467,1764.303196,0.457549,841.0,33.4,8.23,0.29,04/10/2021 10:10:23,-1,96.046,4.530,5,0,0,0.0,0.0
48,-1,1,88,7390.025738,0.712140,1847.193665,0.508022,128.2,19.8,10.08,1.53,04/10/2021 10:10:23,-1,11.949,1.836,4,0,0,0.0,0.0
