"SERIAL #","PEAK_ID","EMPLOYEE_ID","PEAKEVAL_ID","POS","POSUNC","E","EUNC","AREA","AREAUNC","FWHM","FWHMUNC","CREATIONDATE","PEAKEVALPEAK_ID","HEIGHT","HEIGHTUNC","BACKGROUND","EFF","EFFUNC","EFF.CORR.AREA","EFF.CORR.AREA UNC"
2,-1,1,92,185.849720,0.250758,46.531481,0.533795,223.1,63.0,1.91,0.57,04/10/2021 11:59:29,-1,109.924,29.435,753,0,0,0.0,0.0
3,-1,1,92,223.038339,0.409325,55.826665,0.537348,145.3,65.7,1.94,0.91,04/10/2021 11:59:29,-1,70.337,29.801,832,0,0,0.0,0.0
4,-1,1,92,291.403598,0.090085,72.914357,0.523283,2083.8,109.0,3.64,0.10,04/10/2021 11:59:29,-1,538.145,26.174,1089,0,0,0.0,0.0
5,-1,1,92,299.967160,0.049929,75.054793,0.522359,4153.5,127.0,3.64,0.10,04/10/2021 11:59:29,-1,1072.657,31.627,1103,0,0,0.0,0.0
6,-1,1,92,308.553125,0.249410,77.200829,0.525332,722.1,92.9,3.64,0.10,04/10/2021 11:59:29,-1,186.494,23.285,1124,0,0,0.0,0.0
7,-1,1,92,338.929229,0.115763,84.793246,0.520345,1831.4,126.4,3.80,0.26,04/10/2021 11:59:29,-1,452.302,28.266,1227,0,0,0.0,0.0
8,-1,1,92,349.187058,0.266749,87.357159,0.523105,754.2,106.4,3.80,0.26,04/10/2021 11:59:29,-1,186.267,24.555,1255,0,0,0.0,0.0
9,-1,1,92,370.209127,0.192508,92.611562,0.519638,1053.9,125.6,3.75,0.47,04/10/2021 11:59:29,-1,264.056,28.780,1286,0,0,0.0,0.0
10,-1,1,92,742.282909,0.254860,185.610288,0.496818,916.0,122.6,4.41,0.62,04/10/2021 11:59:29,-1,195.356,23.756,1052,0,0,0.0,0.0
11,-1,1,92,953.766005,0.084248,238.469853,0.479765,2354.4,116.8,3.91,0.20,04/10/2021 11:59:29,-1,565.166,26.639,913,0,0,0.0,0.0
12,-1,1,92,966.735485,0.440118,241.711536,0.490978,393.7,82.1,3.91,0.20,04/10/2021 11:59:29,-1,94.506,19.198,877,0,0,0.0,0.0
13,-1,1,92,1180.144257,0.146221,295.052418,0.466926,1178.8,90.3,4.30,0.35,04/10/2021 11:59:29,-1,257.497,18.987,553,0,0,0.0,0.0
14,-1,1,92,1198.143551,0.822135,299.551288,0.507852,188.3,67.3,4.30,0.35,04/10/2021 11:59:29,-1,41.130,14.431,543,0,0,0.0,0.0
15,-1,1,92,1353.072598,0.256347,338.275338,0.459846,610.2,82.6,4.31,0.62,04/10/2021 11:59:29,-1,133.049,16.858,488,0,0,0.0,0.0
16,-1,1,92,1406.994347,0.091345,351.752918,0.452855,1970.3,89.0,4.50,0.21,04/10/2021 11:59:29,-1,411.018,18.805,443,0,0,0.0,0.0
17,-1,1,92,1849.846754,0.353583,462.442548,0.437514,210.3,52.6,3.10,0.86,04/10/2021 11:59:29,-1,63.756,15.610,312,0,0,0.0,0.0
18,-1,1,92,2043.094598,0.045015,510.744267,0.419194,19830.0,258.6,11.00,0.12,04/10/2021 11:59:29,-1,1693.997,18.049,319,0,0,0.0,0.0
19,-1,1,92,2317.227191,1.337786,579.262886,0.526516,111.9,51.2,5.35,0.22,04/10/2021 11:59:29,-1,19.644,8.906,261,0,0,0.0,0.0
20,-1,1,92,2331.586230,0.097671,582.851885,0.406833,1941.8,77.6,5.35,0.22,04/10/2021 11:59:29,-1,341.011,14.236,261,0,0,0.0,0.0
21,-1,1,92,2436.265936,0.083904,609.016263,0.402318,2583.8,84.2,5.72,0.19,04/10/2021 11:59:29,-1,424.314,14.575,254,0,0,0.0,0.0
22,-1,1,92,2908.222088,0.296287,726.980288,0.391971,527.6,66.0,5.33,0.71,04/10/2021 11:59:29,-1,92.950,11.108,246,0,0,0.0,0.0
23,-1,1,92,3179.254367,0.440126,794.723993,0.393057,275.1,59.4,4.49,1.04,04/10/2021 11:59:29,-1,57.588,11.813,264,0,0,0.0,0.0
25,-1,1,92,3644.055240,0.125346,910.899577,0.369640,1630.9,78.9,5.69,0.29,04/10/2021 11:59:29,-1,269.158,13.334,278,0,0,0.0,0.0
